,id,name,type,lat,lon,value_start,value_end,value,notes
1943,103064,"Barlow, OR",StanfordCity,45.2522,-122.722,2000-01-01,2010-01-01,140,test
1944,103065,"Barlow, OR",StanfordCity,45.2522,-122.722,2010-01-01,2020-01-01,140,test
1945,103066,"Canby, OR",StanfordCity,45.2652,-122.688,1900-01-01,1910-01-01,372,test
1946,103067,"Canby, OR",StanfordCity,45.2652,-122.688,1910-01-01,1920-01-01,587,test
1947,103068,"Canby, OR",StanfordCity,45.2652,-122.688,1930-01-01,1940-01-01,744,test
1948,103069,"Canby, OR",StanfordCity,45.2652,-122.688,1920-01-01,1930-01-01,852,test
1949,103070,"Canby, OR",StanfordCity,45.2652,-122.688,1940-01-01,1950-01-01,1000,test
1950,103071,"Canby, OR",StanfordCity,45.2652,-122.688,1950-01-01,1960-01-01,1671,test
1951,103072,"Canby, OR",StanfordCity,45.2652,-122.688,1960-01-01,1970-01-01,2200,test
1952,103073,"Canby, OR",StanfordCity,45.2652,-122.688,1970-01-01,1980-01-01,3813,test
1953,103074,"Canby, OR",StanfordCity,45.2652,-122.688,1980-01-01,1990-01-01,7659,test
1954,103075,"Canby, OR",StanfordCity,45.2652,-122.688,1990-01-01,2000-01-01,8983,test
1955,103076,"Canby, OR",StanfordCity,45.2652,-122.688,2000-01-01,2010-01-01,12790,test
1956,103077,"Canby, OR",StanfordCity,45.2652,-122.688,2010-01-01,2020-01-01,15829,test
1957,103078,"Dundee, OR",StanfordCity,45.2758,-123.007,1900-01-01,1910-01-01,124,test
1958,103079,"Dundee, OR",StanfordCity,45.2758,-123.007,1920-01-01,1930-01-01,193,test
1959,103080,"Dundee, OR",StanfordCity,45.2758,-123.007,1910-01-01,1920-01-01,196,test
1960,103081,"Dundee, OR",StanfordCity,45.2758,-123.007,1940-01-01,1950-01-01,209,test
1961,103082,"Dundee, OR",StanfordCity,45.2758,-123.007,1930-01-01,1940-01-01,232,test
1962,103083,"Dundee, OR",StanfordCity,45.2758,-123.007,1950-01-01,1960-01-01,308,test
1963,103084,"Dundee, OR",StanfordCity,45.2758,-123.007,1960-01-01,1970-01-01,318,test
1964,103085,"Dundee, OR",StanfordCity,45.2758,-123.007,1970-01-01,1980-01-01,588,test
1965,103086,"Dundee, OR",StanfordCity,45.2758,-123.007,1980-01-01,1990-01-01,1223,test
1966,103087,"Dundee, OR",StanfordCity,45.2758,-123.007,1990-01-01,2000-01-01,1663,test
1967,103088,"Dundee, OR",StanfordCity,45.2758,-123.007,2000-01-01,2010-01-01,2598,test
1968,103089,"Dundee, OR",StanfordCity,45.2758,-123.007,2010-01-01,2020-01-01,3162,test
1969,103090,"Carlton, OR",StanfordCity,45.2942,-123.176,1900-01-01,1910-01-01,145,test
1970,103091,"Carlton, OR",StanfordCity,45.2942,-123.176,1910-01-01,1920-01-01,386,test
1971,103092,"Carlton, OR",StanfordCity,45.2942,-123.176,1920-01-01,1930-01-01,552,test
1972,103093,"Carlton, OR",StanfordCity,45.2942,-123.176,1930-01-01,1940-01-01,749,test
1973,103094,"Carlton, OR",StanfordCity,45.2942,-123.176,1940-01-01,1950-01-01,864,test
1974,103095,"Carlton, OR",StanfordCity,45.2942,-123.176,1960-01-01,1970-01-01,959,test
1975,103096,"Carlton, OR",StanfordCity,45.2942,-123.176,1950-01-01,1960-01-01,1081,test
1976,103097,"Carlton, OR",StanfordCity,45.2942,-123.176,1970-01-01,1980-01-01,1126,test
1977,103098,"Carlton, OR",StanfordCity,45.2942,-123.176,1990-01-01,2000-01-01,1289,test
1978,103099,"Carlton, OR",StanfordCity,45.2942,-123.176,1980-01-01,1990-01-01,1302,test
1979,103100,"Carlton, OR",StanfordCity,45.2942,-123.176,2000-01-01,2010-01-01,1514,test
1980,103101,"Carlton, OR",StanfordCity,45.2942,-123.176,2010-01-01,2020-01-01,1820,test
1981,103102,"Estacada, OR",StanfordCity,45.2975,-122.332,1910-01-01,1920-01-01,405,test
1982,103103,"Estacada, OR",StanfordCity,45.2975,-122.332,1920-01-01,1930-01-01,483,test
1983,103104,"Estacada, OR",StanfordCity,45.2975,-122.332,1930-01-01,1940-01-01,524,test
1984,103105,"Estacada, OR",StanfordCity,45.2975,-122.332,1940-01-01,1950-01-01,526,test
1985,103106,"Estacada, OR",StanfordCity,45.2975,-122.332,1950-01-01,1960-01-01,950,test
1986,103107,"Estacada, OR",StanfordCity,45.2975,-122.332,1960-01-01,1970-01-01,957,test
1987,103108,"Estacada, OR",StanfordCity,45.2975,-122.332,1970-01-01,1980-01-01,1164,test
1988,103109,"Estacada, OR",StanfordCity,45.2975,-122.332,1980-01-01,1990-01-01,1419,test
1989,103110,"Estacada, OR",StanfordCity,45.2975,-122.332,1990-01-01,2000-01-01,2016,test
1990,103111,"Estacada, OR",StanfordCity,45.2975,-122.332,2000-01-01,2010-01-01,2371,test
1991,103112,"Estacada, OR",StanfordCity,45.2975,-122.332,2010-01-01,2020-01-01,2695,test
1992,103113,"Cove, OR",StanfordCity,45.3015,-117.809,1890-01-01,1900-01-01,223,test
1993,103114,"Cove, OR",StanfordCity,45.3015,-117.809,1950-01-01,1960-01-01,282,test
1994,103115,"Cove, OR",StanfordCity,45.3015,-117.809,1930-01-01,1940-01-01,307,test
1995,103116,"Cove, OR",StanfordCity,45.3015,-117.809,1960-01-01,1970-01-01,311,test
1996,103117,"Cove, OR",StanfordCity,45.3015,-117.809,1940-01-01,1950-01-01,321,test
1997,103118,"Cove, OR",StanfordCity,45.3015,-117.809,1970-01-01,1980-01-01,363,test
1998,103119,"Cove, OR",StanfordCity,45.3015,-117.809,1920-01-01,1930-01-01,399,test
1999,103120,"Cove, OR",StanfordCity,45.3015,-117.809,1910-01-01,1920-01-01,433,test
2000,103121,"Cove, OR",StanfordCity,45.3015,-117.809,1980-01-01,1990-01-01,451,test
2001,103122,"Cove, OR",StanfordCity,45.3015,-117.809,1990-01-01,2000-01-01,507,test
2002,103123,"Cove, OR",StanfordCity,45.3015,-117.809,2000-01-01,2010-01-01,594,test
2003,103124,"Cove, OR",StanfordCity,45.3015,-117.809,2010-01-01,2020-01-01,620,test
2004,103125,"Newberg, OR",StanfordCity,45.3071,-122.96,1890-01-01,1900-01-01,514,test
2005,103126,"Newberg, OR",StanfordCity,45.3071,-122.96,1900-01-01,1910-01-01,945,test
2006,103127,"Newberg, OR",StanfordCity,45.3071,-122.96,1910-01-01,1920-01-01,2260,test
2007,103128,"Newberg, OR",StanfordCity,45.3071,-122.96,1920-01-01,1930-01-01,2566,test
2008,103129,"Newberg, OR",StanfordCity,45.3071,-122.96,1930-01-01,1940-01-01,2951,test
2009,103130,"Newberg, OR",StanfordCity,45.3071,-122.96,1940-01-01,1950-01-01,2960,test
2010,103131,"Newberg, OR",StanfordCity,45.3071,-122.96,1950-01-01,1960-01-01,3946,test
2011,103132,"Newberg, OR",StanfordCity,45.3071,-122.96,1960-01-01,1970-01-01,4204,test
2012,103133,"Newberg, OR",StanfordCity,45.3071,-122.96,1970-01-01,1980-01-01,6507,test
2013,103134,"Newberg, OR",StanfordCity,45.3071,-122.96,1980-01-01,1990-01-01,10394,test
2014,103135,"Newberg, OR",StanfordCity,45.3071,-122.96,1990-01-01,2000-01-01,13086,test
2015,103136,"Newberg, OR",StanfordCity,45.3071,-122.96,2000-01-01,2010-01-01,18064,test
2016,103137,"Newberg, OR",StanfordCity,45.3071,-122.96,2010-01-01,2020-01-01,22068,test
2017,103138,"Wallowa, OR",StanfordCity,45.31,-117.211,1900-01-01,1910-01-01,243,test
2018,103139,"Wallowa, OR",StanfordCity,45.31,-117.211,1990-01-01,2000-01-01,748,test
2019,103140,"Wallowa, OR",StanfordCity,45.31,-117.211,1930-01-01,1940-01-01,749,test
2020,103141,"Wallowa, OR",StanfordCity,45.31,-117.211,1910-01-01,1920-01-01,793,test
2021,103142,"Wallowa, OR",StanfordCity,45.31,-117.211,1970-01-01,1980-01-01,811,test
2022,103143,"Wallowa, OR",StanfordCity,45.31,-117.211,1940-01-01,1950-01-01,838,test
2023,103144,"Wallowa, OR",StanfordCity,45.31,-117.211,1980-01-01,1990-01-01,847,test
2024,103145,"Wallowa, OR",StanfordCity,45.31,-117.211,2000-01-01,2010-01-01,869,test
2025,103146,"Wallowa, OR",StanfordCity,45.31,-117.211,2010-01-01,2020-01-01,870,test
2026,103147,"Wallowa, OR",StanfordCity,45.31,-117.211,1920-01-01,1930-01-01,894,test
2027,103148,"Wallowa, OR",StanfordCity,45.31,-117.211,1960-01-01,1970-01-01,980,test
2028,103149,"Wallowa, OR",StanfordCity,45.31,-117.211,1950-01-01,1960-01-01,1055,test
2029,103150,"Wilsonville, OR",StanfordCity,45.3113,-122.771,1960-01-01,1970-01-01,200,test
2030,103151,"Wilsonville, OR",StanfordCity,45.3113,-122.771,1970-01-01,1980-01-01,1000,test
2031,103152,"Wilsonville, OR",StanfordCity,45.3113,-122.771,1980-01-01,1990-01-01,2920,test
2032,103153,"Wilsonville, OR",StanfordCity,45.3113,-122.771,1990-01-01,2000-01-01,7106,test
2033,103154,"Wilsonville, OR",StanfordCity,45.3113,-122.771,2000-01-01,2010-01-01,13991,test
2034,103155,"Wilsonville, OR",StanfordCity,45.3113,-122.771,2010-01-01,2020-01-01,19509,test
2035,103156,"La Grande, OR",StanfordCity,45.3245,-118.087,1890-01-01,1900-01-01,2583,test
2036,103157,"La Grande, OR",StanfordCity,45.3245,-118.087,1900-01-01,1910-01-01,2991,test
2037,103158,"La Grande, OR",StanfordCity,45.3245,-118.087,1910-01-01,1920-01-01,4843,test
2038,103159,"La Grande, OR",StanfordCity,45.3245,-118.087,1920-01-01,1930-01-01,6913,test
2039,103160,"La Grande, OR",StanfordCity,45.3245,-118.087,1940-01-01,1950-01-01,7747,test
2040,103161,"La Grande, OR",StanfordCity,45.3245,-118.087,1930-01-01,1940-01-01,8050,test
2041,103162,"La Grande, OR",StanfordCity,45.3245,-118.087,1950-01-01,1960-01-01,8635,test
2042,103163,"La Grande, OR",StanfordCity,45.3245,-118.087,1960-01-01,1970-01-01,9014,test
2043,103164,"La Grande, OR",StanfordCity,45.3245,-118.087,1970-01-01,1980-01-01,9645,test
2044,103165,"La Grande, OR",StanfordCity,45.3245,-118.087,1980-01-01,1990-01-01,11354,test
2045,103166,"La Grande, OR",StanfordCity,45.3245,-118.087,1990-01-01,2000-01-01,11766,test
2046,103167,"La Grande, OR",StanfordCity,45.3245,-118.087,2000-01-01,2010-01-01,12327,test
2047,103168,"La Grande, OR",StanfordCity,45.3245,-118.087,2010-01-01,2020-01-01,13082,test
2048,103169,"Island City, OR",StanfordCity,45.3396,-118.045,1930-01-01,1940-01-01,116,test
2049,103170,"Island City, OR",StanfordCity,45.3396,-118.045,1950-01-01,1960-01-01,138,test
2050,103171,"Island City, OR",StanfordCity,45.3396,-118.045,1920-01-01,1930-01-01,141,test
2051,103172,"Island City, OR",StanfordCity,45.3396,-118.045,1960-01-01,1970-01-01,158,test
2052,103173,"Island City, OR",StanfordCity,45.3396,-118.045,1910-01-01,1920-01-01,166,test
2053,103174,"Island City, OR",StanfordCity,45.3396,-118.045,1940-01-01,1950-01-01,177,test
2054,103175,"Island City, OR",StanfordCity,45.3396,-118.045,1970-01-01,1980-01-01,202,test
2055,103176,"Island City, OR",StanfordCity,45.3396,-118.045,1980-01-01,1990-01-01,477,test
2056,103177,"Island City, OR",StanfordCity,45.3396,-118.045,1990-01-01,2000-01-01,696,test
2057,103178,"Island City, OR",StanfordCity,45.3396,-118.045,2000-01-01,2010-01-01,916,test
2058,103179,"Island City, OR",StanfordCity,45.3396,-118.045,2010-01-01,2020-01-01,1000,test
2059,103180,"Yamhill, OR",StanfordCity,45.3404,-123.188,1900-01-01,1910-01-01,254,test
2060,103181,"Yamhill, OR",StanfordCity,45.3404,-123.188,1910-01-01,1920-01-01,325,test
2061,103182,"Yamhill, OR",StanfordCity,45.3404,-123.188,1920-01-01,1930-01-01,366,test
2062,103183,"Yamhill, OR",StanfordCity,45.3404,-123.188,1930-01-01,1940-01-01,390,test
2063,103184,"Yamhill, OR",StanfordCity,45.3404,-123.188,1940-01-01,1950-01-01,418,test
2064,103185,"Yamhill, OR",StanfordCity,45.3404,-123.188,1960-01-01,1970-01-01,425,test
2065,103186,"Yamhill, OR",StanfordCity,45.3404,-123.188,1970-01-01,1980-01-01,516,test
2066,103187,"Yamhill, OR",StanfordCity,45.3404,-123.188,1950-01-01,1960-01-01,539,test
2067,103188,"Yamhill, OR",StanfordCity,45.3404,-123.188,1980-01-01,1990-01-01,690,test
2068,103189,"Yamhill, OR",StanfordCity,45.3404,-123.188,2000-01-01,2010-01-01,794,test
2069,103190,"Yamhill, OR",StanfordCity,45.3404,-123.188,2010-01-01,2020-01-01,820,test
2070,103191,"Yamhill, OR",StanfordCity,45.3404,-123.188,1990-01-01,2000-01-01,867,test
2071,103192,"Oregon City, OR",StanfordCity,45.3413,-122.592,1880-01-01,1890-01-01,1263,test
2072,103193,"Oregon City, OR",StanfordCity,45.3413,-122.592,1890-01-01,1900-01-01,3062,test
2073,103194,"Oregon City, OR",StanfordCity,45.3413,-122.592,1900-01-01,1910-01-01,3494,test
2074,103195,"Oregon City, OR",StanfordCity,45.3413,-122.592,1910-01-01,1920-01-01,4287,test
2075,103196,"Oregon City, OR",StanfordCity,45.3413,-122.592,1920-01-01,1930-01-01,5686,test
2076,103197,"Oregon City, OR",StanfordCity,45.3413,-122.592,1930-01-01,1940-01-01,5761,test
2077,103198,"Oregon City, OR",StanfordCity,45.3413,-122.592,1940-01-01,1950-01-01,6124,test
2078,103199,"Oregon City, OR",StanfordCity,45.3413,-122.592,1950-01-01,1960-01-01,7682,test
2079,103200,"Oregon City, OR",StanfordCity,45.3413,-122.592,1960-01-01,1970-01-01,7996,test
2080,103201,"Oregon City, OR",StanfordCity,45.3413,-122.592,1970-01-01,1980-01-01,9176,test
2081,103202,"Oregon City, OR",StanfordCity,45.3413,-122.592,1980-01-01,1990-01-01,14673,test
2082,103203,"Oregon City, OR",StanfordCity,45.3413,-122.592,1990-01-01,2000-01-01,14698,test
2083,103204,"Oregon City, OR",StanfordCity,45.3413,-122.592,2000-01-01,2010-01-01,25754,test
2084,103205,"Oregon City, OR",StanfordCity,45.3413,-122.592,2010-01-01,2020-01-01,31859,test
2085,103206,"Heppner, OR",StanfordCity,45.354,-119.554,1880-01-01,1890-01-01,318,test
2086,103207,"Heppner, OR",StanfordCity,45.354,-119.554,1890-01-01,1900-01-01,675,test
2087,103208,"Heppner, OR",StanfordCity,45.354,-119.554,1910-01-01,1920-01-01,880,test
2088,103209,"Heppner, OR",StanfordCity,45.354,-119.554,1940-01-01,1950-01-01,1140,test
2089,103210,"Heppner, OR",StanfordCity,45.354,-119.554,1900-01-01,1910-01-01,1146,test
2090,103211,"Heppner, OR",StanfordCity,45.354,-119.554,1930-01-01,1940-01-01,1190,test
2091,103212,"Heppner, OR",StanfordCity,45.354,-119.554,1920-01-01,1930-01-01,1324,test
2092,103213,"Heppner, OR",StanfordCity,45.354,-119.554,2000-01-01,2010-01-01,1395,test
2093,103214,"Heppner, OR",StanfordCity,45.354,-119.554,1990-01-01,2000-01-01,1412,test
2094,103215,"Heppner, OR",StanfordCity,45.354,-119.554,2010-01-01,2020-01-01,1420,test
2095,103216,"Heppner, OR",StanfordCity,45.354,-119.554,1970-01-01,1980-01-01,1429,test
2096,103217,"Heppner, OR",StanfordCity,45.354,-119.554,1980-01-01,1990-01-01,1498,test
2097,103218,"Heppner, OR",StanfordCity,45.354,-119.554,1950-01-01,1960-01-01,1648,test
2098,103219,"Heppner, OR",StanfordCity,45.354,-119.554,1960-01-01,1970-01-01,1661,test
2099,103220,"Joseph, OR",StanfordCity,45.3549,-117.23,1900-01-01,1910-01-01,237,test
2100,103221,"Joseph, OR",StanfordCity,45.3549,-117.23,1890-01-01,1900-01-01,249,test
2101,103222,"Joseph, OR",StanfordCity,45.3549,-117.23,1930-01-01,1940-01-01,504,test
2102,103223,"Joseph, OR",StanfordCity,45.3549,-117.23,1940-01-01,1950-01-01,593,test
2103,103224,"Joseph, OR",StanfordCity,45.3549,-117.23,1950-01-01,1960-01-01,666,test
2104,103225,"Joseph, OR",StanfordCity,45.3549,-117.23,1910-01-01,1920-01-01,725,test
2105,103226,"Joseph, OR",StanfordCity,45.3549,-117.23,1920-01-01,1930-01-01,770,test
2106,103227,"Joseph, OR",StanfordCity,45.3549,-117.23,1960-01-01,1970-01-01,788,test
2107,103228,"Joseph, OR",StanfordCity,45.3549,-117.23,1970-01-01,1980-01-01,839,test
2108,103229,"Joseph, OR",StanfordCity,45.3549,-117.23,1980-01-01,1990-01-01,999,test
2109,103230,"Joseph, OR",StanfordCity,45.3549,-117.23,2000-01-01,2010-01-01,1054,test
2110,103231,"Joseph, OR",StanfordCity,45.3549,-117.23,1990-01-01,2000-01-01,1073,test
2111,103232,"Joseph, OR",StanfordCity,45.3549,-117.23,2010-01-01,2020-01-01,1120,test
2112,103233,"Sherwood, OR",StanfordCity,45.3598,-122.843,1900-01-01,1910-01-01,111,test
2113,103234,"Sherwood, OR",StanfordCity,45.3598,-122.843,1910-01-01,1920-01-01,115,test
2114,103235,"Sherwood, OR",StanfordCity,45.3598,-122.843,1920-01-01,1930-01-01,320,test
2115,103236,"Sherwood, OR",StanfordCity,45.3598,-122.843,1930-01-01,1940-01-01,382,test
2116,103237,"Sherwood, OR",StanfordCity,45.3598,-122.843,1940-01-01,1950-01-01,400,test
2117,103238,"Sherwood, OR",StanfordCity,45.3598,-122.843,1950-01-01,1960-01-01,575,test
2118,103239,"Sherwood, OR",StanfordCity,45.3598,-122.843,1960-01-01,1970-01-01,700,test
2119,103240,"Sherwood, OR",StanfordCity,45.3598,-122.843,1970-01-01,1980-01-01,1400,test
2120,103241,"Sherwood, OR",StanfordCity,45.3598,-122.843,1980-01-01,1990-01-01,2400,test
2121,103242,"Sherwood, OR",StanfordCity,45.3598,-122.843,1990-01-01,2000-01-01,3093,test
2122,103243,"Sherwood, OR",StanfordCity,45.3598,-122.843,2000-01-01,2010-01-01,11791,test
2123,103244,"Sherwood, OR",StanfordCity,45.3598,-122.843,2010-01-01,2020-01-01,18194,test
2124,103245,"West Linn, OR",StanfordCity,45.3671,-122.64,1920-01-01,1930-01-01,1628,test
2125,103246,"West Linn, OR",StanfordCity,45.3671,-122.64,1930-01-01,1940-01-01,1956,test
2126,103247,"West Linn, OR",StanfordCity,45.3671,-122.64,1940-01-01,1950-01-01,2200,test
2127,103248,"West Linn, OR",StanfordCity,45.3671,-122.64,1950-01-01,1960-01-01,2945,test
2128,103249,"West Linn, OR",StanfordCity,45.3671,-122.64,1960-01-01,1970-01-01,3933,test
2129,103250,"West Linn, OR",StanfordCity,45.3671,-122.64,1970-01-01,1980-01-01,7091,test
2130,103251,"West Linn, OR",StanfordCity,45.3671,-122.64,1980-01-01,1990-01-01,12956,test
2131,103252,"West Linn, OR",StanfordCity,45.3671,-122.64,1990-01-01,2000-01-01,16367,test
2132,103253,"West Linn, OR",StanfordCity,45.3671,-122.64,2000-01-01,2010-01-01,22261,test
2133,103254,"West Linn, OR",StanfordCity,45.3671,-122.64,2010-01-01,2020-01-01,25109,test
2134,103255,"Tualatin, OR",StanfordCity,45.3767,-122.77,1930-01-01,1940-01-01,193,test
2135,103256,"Tualatin, OR",StanfordCity,45.3767,-122.77,1940-01-01,1950-01-01,200,test
2136,103257,"Tualatin, OR",StanfordCity,45.3767,-122.77,1920-01-01,1930-01-01,234,test
2137,103258,"Tualatin, OR",StanfordCity,45.3767,-122.77,1950-01-01,1960-01-01,248,test
2138,103259,"Tualatin, OR",StanfordCity,45.3767,-122.77,1960-01-01,1970-01-01,359,test
2139,103260,"Tualatin, OR",StanfordCity,45.3767,-122.77,1970-01-01,1980-01-01,952,test
2140,103261,"Tualatin, OR",StanfordCity,45.3767,-122.77,1980-01-01,1990-01-01,7348,test
2141,103262,"Tualatin, OR",StanfordCity,45.3767,-122.77,1990-01-01,2000-01-01,15013,test
2142,103263,"Tualatin, OR",StanfordCity,45.3767,-122.77,2000-01-01,2010-01-01,22791,test
2143,103264,"Tualatin, OR",StanfordCity,45.3767,-122.77,2010-01-01,2020-01-01,26054,test
2144,103265,"Rivergrove, OR",StanfordCity,45.3853,-122.733,1990-01-01,2000-01-01,294,test
2145,103266,"Rivergrove, OR",StanfordCity,45.3853,-122.733,1980-01-01,1990-01-01,314,test
2146,103267,"Rivergrove, OR",StanfordCity,45.3853,-122.733,2000-01-01,2010-01-01,325,test
2147,103268,"Rivergrove, OR",StanfordCity,45.3853,-122.733,2010-01-01,2020-01-01,380,test
2148,103269,"Gladstone, OR",StanfordCity,45.3857,-122.593,1920-01-01,1930-01-01,1069,test
2149,103270,"Gladstone, OR",StanfordCity,45.3857,-122.593,1930-01-01,1940-01-01,1348,test
2150,103271,"Gladstone, OR",StanfordCity,45.3857,-122.593,1940-01-01,1950-01-01,1600,test
2151,103272,"Gladstone, OR",StanfordCity,45.3857,-122.593,1950-01-01,1960-01-01,2434,test
2152,103273,"Gladstone, OR",StanfordCity,45.3857,-122.593,1960-01-01,1970-01-01,3854,test
2153,103274,"Gladstone, OR",StanfordCity,45.3857,-122.593,1970-01-01,1980-01-01,6237,test
2154,103275,"Gladstone, OR",StanfordCity,45.3857,-122.593,1980-01-01,1990-01-01,9500,test
2155,103276,"Gladstone, OR",StanfordCity,45.3857,-122.593,1990-01-01,2000-01-01,10152,test
2156,103277,"Gladstone, OR",StanfordCity,45.3857,-122.593,2000-01-01,2010-01-01,11438,test
2157,103278,"Gladstone, OR",StanfordCity,45.3857,-122.593,2010-01-01,2020-01-01,11497,test
2158,103279,"Sandy, OR",StanfordCity,45.3981,-122.269,1920-01-01,1930-01-01,242,test
2159,103280,"Sandy, OR",StanfordCity,45.3981,-122.269,1930-01-01,1940-01-01,284,test
2160,103281,"Sandy, OR",StanfordCity,45.3981,-122.269,1940-01-01,1950-01-01,473,test
2161,103282,"Sandy, OR",StanfordCity,45.3981,-122.269,1950-01-01,1960-01-01,1003,test
2162,103283,"Sandy, OR",StanfordCity,45.3981,-122.269,1960-01-01,1970-01-01,1147,test
2163,103284,"Sandy, OR",StanfordCity,45.3981,-122.269,1970-01-01,1980-01-01,1544,test
2164,103285,"Sandy, OR",StanfordCity,45.3981,-122.269,1980-01-01,1990-01-01,2905,test
2165,103286,"Sandy, OR",StanfordCity,45.3981,-122.269,1990-01-01,2000-01-01,4152,test
2166,103287,"Sandy, OR",StanfordCity,45.3981,-122.269,2000-01-01,2010-01-01,5385,test
2167,103288,"Sandy, OR",StanfordCity,45.3981,-122.269,2010-01-01,2020-01-01,9570,test
2168,103289,"King City, OR",StanfordCity,45.4005,-122.806,1970-01-01,1980-01-01,1427,test
2169,103290,"King City, OR",StanfordCity,45.4005,-122.806,1980-01-01,1990-01-01,1853,test
2170,103291,"King City, OR",StanfordCity,45.4005,-122.806,2000-01-01,2010-01-01,1945,test
2171,103292,"King City, OR",StanfordCity,45.4005,-122.806,1990-01-01,2000-01-01,2060,test
2172,103293,"King City, OR",StanfordCity,45.4005,-122.806,2010-01-01,2020-01-01,3111,test
2173,103294,"Oswego (Lake Oswego), OR",StanfordCity,45.4123,-122.699,1900-01-01,1910-01-01,500,test
2174,103295,"Oswego (Lake Oswego), OR",StanfordCity,45.4123,-122.699,1890-01-01,1900-01-01,544,test
2175,103296,"Oswego (Lake Oswego), OR",StanfordCity,45.4123,-122.699,1930-01-01,1940-01-01,1285,test
2176,103297,"Oswego (Lake Oswego), OR",StanfordCity,45.4123,-122.699,1940-01-01,1950-01-01,1700,test
2177,103298,"Oswego (Lake Oswego), OR",StanfordCity,45.4123,-122.699,1920-01-01,1930-01-01,1818,test
2178,103299,"Oswego (Lake Oswego), OR",StanfordCity,45.4123,-122.699,1950-01-01,1960-01-01,3316,test
2179,103300,"Oswego (Lake Oswego), OR",StanfordCity,45.4123,-122.699,1960-01-01,1970-01-01,8906,test
2180,103301,"Oswego (Lake Oswego), OR",StanfordCity,45.4123,-122.699,1970-01-01,1980-01-01,14615,test
2181,103302,"Oswego (Lake Oswego), OR",StanfordCity,45.4123,-122.699,1980-01-01,1990-01-01,22527,test
2182,103303,"Oswego (Lake Oswego), OR",StanfordCity,45.4123,-122.699,1990-01-01,2000-01-01,30576,test
2183,103304,"Oswego (Lake Oswego), OR",StanfordCity,45.4123,-122.699,2000-01-01,2010-01-01,35278,test
2184,103305,"Oswego (Lake Oswego), OR",StanfordCity,45.4123,-122.699,2010-01-01,2020-01-01,36619,test
2185,103306,"Oatfield, OR",StanfordCity,45.4142,-122.6,1990-01-01,2000-01-01,15300,test
2186,103307,"Oatfield, OR",StanfordCity,45.4142,-122.6,2000-01-01,2010-01-01,15800,test
2187,103308,"Tigard, OR",StanfordCity,45.4236,-122.779,1940-01-01,1950-01-01,1100,test
2188,103309,"Tigard, OR",StanfordCity,45.4236,-122.779,1960-01-01,1970-01-01,1800,test
2189,103310,"Tigard, OR",StanfordCity,45.4236,-122.779,1970-01-01,1980-01-01,5302,test
2190,103311,"Tigard, OR",StanfordCity,45.4236,-122.779,1980-01-01,1990-01-01,14799,test
2191,103312,"Tigard, OR",StanfordCity,45.4236,-122.779,1990-01-01,2000-01-01,29344,test
2192,103313,"Tigard, OR",StanfordCity,45.4236,-122.779,2000-01-01,2010-01-01,41223,test
2193,103314,"Tigard, OR",StanfordCity,45.4236,-122.779,2010-01-01,2020-01-01,48035,test
2194,103315,"Oak Grove, OR",StanfordCity,45.4249,-122.642,1940-01-01,1950-01-01,1900,test
2195,103316,"Oak Grove, OR",StanfordCity,45.4249,-122.642,1990-01-01,2000-01-01,12600,test
2196,103317,"Oak Grove, OR",StanfordCity,45.4249,-122.642,2000-01-01,2010-01-01,12800,test
2197,103318,"Damascus, OR",StanfordCity,45.4266,-122.443,2010-01-01,2020-01-01,10539,test
2198,103319,"Gaston, OR",StanfordCity,45.4359,-123.14,1920-01-01,1930-01-01,221,test
2199,103320,"Gaston, OR",StanfordCity,45.4359,-123.14,1930-01-01,1940-01-01,227,test
2200,103321,"Gaston, OR",StanfordCity,45.4359,-123.14,1960-01-01,1970-01-01,320,test
2201,103322,"Gaston, OR",StanfordCity,45.4359,-123.14,1940-01-01,1950-01-01,333,test
2202,103323,"Gaston, OR",StanfordCity,45.4359,-123.14,1950-01-01,1960-01-01,368,test
2203,103324,"Gaston, OR",StanfordCity,45.4359,-123.14,1970-01-01,1980-01-01,429,test
2204,103325,"Gaston, OR",StanfordCity,45.4359,-123.14,1980-01-01,1990-01-01,471,test
2205,103326,"Gaston, OR",StanfordCity,45.4359,-123.14,1990-01-01,2000-01-01,563,test
2206,103327,"Gaston, OR",StanfordCity,45.4359,-123.14,2000-01-01,2010-01-01,600,test
2207,103328,"Gaston, OR",StanfordCity,45.4359,-123.14,2010-01-01,2020-01-01,650,test
2208,103329,"Happy Valley, OR",StanfordCity,45.4386,-122.513,1970-01-01,1980-01-01,1392,test
2209,103330,"Happy Valley, OR",StanfordCity,45.4386,-122.513,1980-01-01,1990-01-01,1499,test
2210,103331,"Happy Valley, OR",StanfordCity,45.4386,-122.513,1990-01-01,2000-01-01,1519,test
2211,103332,"Happy Valley, OR",StanfordCity,45.4386,-122.513,2000-01-01,2010-01-01,4519,test
2212,103333,"Happy Valley, OR",StanfordCity,45.4386,-122.513,2010-01-01,2020-01-01,13903,test
2213,103334,"Milwaukie, OR",StanfordCity,45.4441,-122.621,1880-01-01,1890-01-01,125,test
2214,103335,"Milwaukie, OR",StanfordCity,45.4441,-122.621,1890-01-01,1900-01-01,489,test
2215,103336,"Milwaukie, OR",StanfordCity,45.4441,-122.621,1910-01-01,1920-01-01,860,test
