date,sqft_backlog_rolling_year
2014-06-28,33921.73705179283
2014-06-29,33921.73705179283
2014-06-30,36424.68650793651
2014-07-01,36403.50793650794
2014-07-02,37129.27777777778
2014-07-03,37097.13492063492
2014-07-04,37097.13492063492
2014-07-05,37218.7609561753
2014-07-06,37218.7609561753
2014-07-07,37102.9246031746
2014-07-08,37134.1746031746
2014-07-09,37150.769841269845
2014-07-10,36990.34126984127
2014-07-11,37035.12698412698
2014-07-12,36950.583333333336
2014-07-13,36950.583333333336
2014-07-14,37000.48412698413
2014-07-15,36958.96837944664
2014-07-16,37001.434782608696
2014-07-17,37031.671936758896
2014-07-18,37003.675889328064
2014-07-19,37107.79761904762
2014-07-20,37255.1593625498
2014-07-21,37307.282868525894
2014-07-22,37329.42629482072
2014-07-23,37559.796812749
2014-07-24,37614.386454183266
2014-07-25,37816.322709163345
2014-07-26,37792.57370517928
2014-07-27,37937.316
2014-07-28,37978.852
2014-07-29,37875.89641434263
2014-07-30,37817.258964143424
2014-07-31,37797.10358565737
2014-08-01,37713.2390438247
2014-08-02,37815.44
2014-08-03,37815.44
2014-08-04,37723.24302788845
2014-08-05,37967.47410358566
2014-08-06,38027.67928286853
2014-08-07,37973.79482071713
2014-08-08,38082.00597609562
2014-08-09,38049.154
2014-08-10,38049.154
2014-08-11,37912.9422310757
2014-08-12,38044.794
2014-08-13,38063.234
2014-08-14,38039.47
2014-08-15,37974.71
2014-08-16,38097.94578313253
2014-08-17,38249.45362903226
2014-08-18,38136.41967871486
2014-08-19,38019.674
2014-08-20,38012.25
2014-08-21,38032.026
2014-08-22,38760.874
2014-08-23,38865.576305220886
2014-08-24,39021.34879032258
2014-08-25,39023.54016064257
2014-08-26,38894.086
2014-08-27,38873.946
2014-08-28,40081.406
2014-08-29,39669.834
2014-08-30,39775.5843373494
2014-08-31,39775.5843373494
2014-09-01,39775.5843373494
2014-09-02,39660.602
2014-09-03,39760.906
2014-09-04,39648.33
2014-09-05,39675.826
2014-09-06,39663.422
2014-09-07,39816.94578313253
2014-09-08,39717.21
2014-09-09,39779.53
2014-09-10,39696.438
2014-09-11,40737.942
2014-09-12,40724.338
2014-09-13,40721.01
2014-09-14,40721.01
2014-09-15,40614.52390438247
2014-09-16,40615.25298804781
2014-09-17,40174.20517928287
2014-09-18,40022.448207171314
2014-09-19,40156.41633466136
2014-09-20,40265.798
2014-09-21,40265.798
2014-09-22,40849.17330677291
2014-09-23,40865.488047808765
2014-09-24,40845.870517928284
2014-09-25,40928.16932270916
2014-09-26,40910.22908366534
2014-09-27,41055.602
2014-09-28,41055.602
2014-09-29,40945.268924302785
2014-09-30,41309.19322709164
2014-10-01,41364.83067729084
2014-10-02,41294.041832669325
2014-10-03,41244.67529880478
2014-10-04,41359.038
2014-10-05,41359.038
2014-10-06,41359.038
2014-10-07,41141.018
2014-10-08,42407.698
2014-10-09,42339.054
2014-10-10,42400.082
2014-10-11,42544.01004016064
2014-10-12,42544.01004016064
2014-10-13,42461.302
2014-10-14,42493.622
2014-10-15,41165.378
2014-10-16,41176.738
2014-10-17,41166.386
2014-10-18,41114.73694779116
2014-10-19,41114.73694779116
2014-10-20,41190.694
2014-10-21,41225.374
2014-10-22,42123.482
2014-10-23,42101.33
2014-10-24,42247.31
2014-10-25,42389.142570281125
2014-10-26,42389.142570281125
2014-10-27,42281.822
2014-10-28,42185.27689243028
2014-10-29,42094.32071713147
2014-10-30,41740.16932270916
2014-10-31,41778.731075697215
2014-11-01,41857.59
2014-11-02,41857.59
2014-11-03,41734.12151394422
2014-11-04,41644.27579365079
2014-11-05,41562.32341269841
2014-11-06,40888.92658730159
2014-11-07,41013.343253968254
2014-11-08,41141.99402390438
2014-11-09,41141.99402390438
2014-11-10,40994.00198412698
2014-11-11,40994.00198412698
2014-11-12,40994.00198412698
2014-11-13,40671.11309523809
2014-11-14,40696.81547619047
2014-11-15,40820.264940239045
2014-11-16,40820.264940239045
2014-11-17,40711.25992063492
2014-11-18,40567.94268774703
2014-11-19,40344.171936758896
2014-11-20,38299.64229249012
2014-11-21,39363.21146245059
2014-11-22,39510.38293650794
2014-11-23,39510.38293650794
2014-11-24,39378.54743083004
2014-11-25,39425.67391304348
2014-11-26,39606.63833992095
2014-11-27,39723.62103174603
2014-11-28,39723.62103174603
2014-11-29,39723.62103174603
2014-11-30,39723.62103174603
2014-12-01,39585.7371541502
2014-12-02,39839.33267716535
2014-12-03,39794.112204724406
2014-12-04,39919.66205533597
2014-12-05,39963.891304347824
2014-12-06,40040.85119047619
2014-12-07,40040.85119047619
2014-12-08,39976.41699604743
2014-12-09,40004.68972332016
2014-12-10,40092.986166007904
2014-12-11,40056.67786561265
2014-12-12,39787.254940711464
2014-12-13,39656.47420634921
2014-12-14,39656.47420634921
2014-12-15,39647.219367588936
2014-12-16,39085.96245059289
2014-12-17,39043.83201581028
2014-12-18,39029.70553359684
2014-12-19,39157.156126482216
2014-12-20,39081.2996031746
2014-12-21,39081.2996031746
2014-12-22,39015.749011857704
2014-12-23,39043.470472440946
2014-12-24,38942.246062992126
2014-12-25,38942.246062992126
2014-12-26,39029.397233201584
2014-12-27,39140.99007936508
2014-12-28,39140.99007936508
2014-12-29,40408.87944664032
2014-12-30,40397.549212598424
2014-12-31,41124.93503937008
2015-01-01,41124.93503937008
2015-01-02,41228.58464566929
2015-01-03,41386.99407114625
2015-01-04,41386.99407114625
2015-01-05,41229.33267716535
2015-01-06,41134.1
2015-01-07,42361.111764705885
2015-01-08,42571.68823529412
2015-01-09,42601.307843137256
2015-01-10,42517.71062992126
2015-01-11,42517.71062992126
2015-01-12,42369.64117647059
2015-01-13,42430.660784313724
2015-01-14,42370.20980392157
2015-01-15,42315.02156862745
2015-01-16,42242.63333333333
2015-01-17,42366.029527559054
2015-01-18,42532.17984189723
2015-01-19,42532.17984189723
2015-01-20,42453.54527559055
2015-01-21,42691.83267716535
2015-01-22,42661.663385826774
2015-01-23,42742.549212598424
2015-01-24,42831.859683794464
2015-01-25,42831.859683794464
2015-01-26,42697.9468503937
2015-01-27,42570.782352941176
2015-01-28,42502.85294117647
2015-01-29,42571.03725490196
2015-01-30,42589.98235294117
2015-01-31,42658.470472440946
2015-02-01,42658.470472440946
2015-02-02,43162.17058823529
2015-02-03,43257.79803921569
2015-02-04,43159.60588235294
2015-02-05,42825.217647058824
2015-02-06,43025.37843137255
2015-02-07,43025.37843137255
2015-02-08,43025.37843137255
2015-02-09,42876.208984375
2015-02-10,42884.322265625
2015-02-11,42875.287109375
2015-02-12,42911.126953125
2015-02-13,42955.201171875
2015-02-14,43086.350980392155
2015-02-15,43086.350980392155
2015-02-16,43086.350980392155
2015-02-17,43042.841796875
2015-02-18,43544.529296875
2015-02-19,43575.818359375
2015-02-20,43393.626953125
2015-02-21,43040.42156862745
2015-02-22,43208.04527559055
2015-02-23,43062.32352941176
2015-02-24,43357.680392156864
2015-02-25,43420.35882352941
2015-02-26,43390.94705882353
2015-02-27,43344.84901960784
2015-02-28,43505.856299212595
2015-03-01,43505.856299212595
2015-03-02,43414.93529411765
2015-03-03,43460.55882352941
2015-03-04,43570.91568627451
2015-03-05,43525.28431372549
2015-03-06,43547.15882352941
2015-03-07,43668.31299212598
2015-03-08,43668.31299212598
2015-03-09,43545.99803921569
2015-03-10,43425.748046875
2015-03-11,43465.873046875
2015-03-12,42043.525390625
2015-03-13,42150.005859375
2015-03-14,42187.907843137255
2015-03-15,42187.907843137255
2015-03-16,42087.259765625
2015-03-17,41962.429961089496
2015-03-18,41772.70622568094
2015-03-19,41749.974708171205
2015-03-20,41890.63229571984
2015-03-21,41992.341796875
2015-03-22,42152.888235294115
2015-03-23,42338.755859375
2015-03-24,42370.314453125
2015-03-25,42376.5859375
2015-03-26,42266.396484375
2015-03-27,42496.791015625
2015-03-28,42617.84117647059
2015-03-29,42455.029296875
2015-03-30,42412.06809338521
2015-03-31,43087.54280155642
2015-04-01,43402.14980544747
2015-04-02,43923.959143968874
2015-04-03,43989.184824902724
2015-04-04,44144.181640625
2015-04-05,44144.181640625
2015-04-06,43980.538910505835
2015-04-07,43984.06031128405
2015-04-08,44165.122568093386
2015-04-09,44099.01361867704
2015-04-10,44481.59338521401
2015-04-11,43974.025390625
2015-04-12,43974.025390625
2015-04-13,43873.250972762646
2015-04-14,43898.28988326848
2015-04-15,42798.64785992218
2015-04-16,42798.764591439685
2015-04-17,42877.87354085603
2015-04-18,42066.87354085603
2015-04-19,42066.87354085603
2015-04-20,41950.18798449612
2015-04-21,42000.6996124031
2015-04-22,42340.91279069767
2015-04-23,42262.967054263565
2015-04-24,42155.18798449612
2015-04-25,42260.34046692607
2015-04-26,42424.076171875
2015-04-27,42279.43774319066
2015-04-28,42380.61673151751
2015-04-29,42439.169260700386
2015-04-30,42639.2859922179
2015-05-01,42619.3093385214
2015-05-02,42562.6439688716
2015-05-03,42401.75
2015-05-04,42273.00579150579
2015-05-05,42255.812741312744
2015-05-06,42265.88996138996
2015-05-07,42440.8861003861
2015-05-08,43503.80501930502
2015-05-09,43632.23837209302
2015-05-10,43800.37548638132
2015-05-11,43696.226744186046
2015-05-12,43715.71124031008
2015-05-13,42609.33527131783
2015-05-14,42584.15310077519
2015-05-15,42424.38953488372
2015-05-16,42527.36770428016
2015-05-17,42531.71011673152
2015-05-18,42450.10658914729
2015-05-19,42912.916666666664
2015-05-20,42911.07170542636
2015-05-21,43080.083333333336
2015-05-22,44086.31201550388
2015-05-23,44182.15758754864
2015-05-24,44347.529296875
2015-05-25,44347.529296875
2015-05-26,44628.865758754866
2015-05-27,45106.34435797665
2015-05-28,45678.99805447471
2015-05-29,45677.87354085603
2015-05-30,45770.287109375
2015-05-31,45770.287109375
2015-06-01,45647.12645914397
2015-06-02,45617.546692607
2015-06-03,45629.636186770425
2015-06-04,44528.53501945525
2015-06-05,44548.5
2015-06-06,44616.966796875
2015-06-07,44791.205882352944
2015-06-08,44637.595703125
2015-06-09,44339.8046875
2015-06-10,44262.5703125
2015-06-11,44177.484375
2015-06-12,44200.59375
2015-06-13,44159.64705882353
2015-06-14,43988.421875
2015-06-15,43900.31906614786
2015-06-16,43951.51361867704
2015-06-17,43961.24513618677
2015-06-18,43989.64980544747
2015-06-19,44011.98054474708
2015-06-20,44115.26171875
2015-06-21,44115.26171875
2015-06-22,43978.53307392996
2015-06-23,44630.8093385214
2015-06-24,44589.36186770428
2015-06-25,44460.27237354086
2015-06-26,44857.556420233464
2015-06-27,44269.49027237354
2015-06-28,44269.49027237354
2015-06-29,44331.90310077519
2015-06-30,42221.251937984496
2015-07-01,42318.395348837206
2015-07-02,41485.375968992244
2015-07-03,41534.10894941634
2015-07-04,41374.21317829457
2015-07-05,41374.21317829457
2015-07-06,41319.08494208494
2015-07-07,41293.59073359073
2015-07-08,41327.09266409266
2015-07-09,41491.46718146718
2015-07-10,41569.38223938224
2015-07-11,41657.267441860466
2015-07-12,41656.82170542636
2015-07-13,41549.12355212355
2015-07-14,41531.683397683395
2015-07-15,41471.146718146716
2015-07-16,41365.95366795367
2015-07-17,41402.061776061775
2015-07-18,41535.20930232558
2015-07-19,41535.20930232558
2015-07-20,41409.2972972973
2015-07-21,41415.6138996139
2015-07-22,42147.32818532819
2015-07-23,41916.38996138996
2015-07-24,42846.46718146718
2015-07-25,42625.023166023166
2015-07-26,42789.073643410855
2015-07-27,42688.09266409266
2015-07-28,42684.24324324324
2015-07-29,42800.44787644788
2015-07-30,42758.11969111969
2015-07-31,42799.3861003861
2015-08-01,42901.895348837206
2015-08-02,42901.895348837206
2015-08-03,42770.32818532819
2015-08-04,42723.13513513513
2015-08-05,42170.74903474903
2015-08-06,42136.895752895754
2015-08-07,42932.12741312741
2015-08-08,42791.19305019305
2015-08-09,42791.19305019305
2015-08-10,42856.842307692306
2015-08-11,42918.334615384614
2015-08-12,42781.773946360154
2015-08-13,42797.7969348659
2015-08-14,43053.99616858237
2015-08-15,43202.46538461538
2015-08-16,43202.46538461538
2015-08-17,43079.597701149425
2015-08-18,43653.45977011494
2015-08-19,44455.27969348659
2015-08-20,44412.52107279693
2015-08-21,44385.0459770115
2015-08-22,43777.50769230769
2015-08-23,43777.50769230769
2015-08-24,43617.471264367814
2015-08-25,43493.47892720307
2015-08-26,43506.42911877394
2015-08-27,43471.862068965514
2015-08-28,42285.89272030651
2015-08-29,42300.653846153844
2015-08-30,42300.653846153844
2015-08-31,42277.835249042146
2015-09-01,42228.96946564886
2015-09-02,42230.04198473282
2015-09-03,42145.763358778626
2015-09-04,43030.50763358779
2015-09-05,43109.337164750956
2015-09-06,43273.32692307692
2015-09-07,43273.32692307692
2015-09-08,43239.75384615385
2015-09-09,43313.21923076923
2015-09-10,43264.56538461539
2015-09-11,42636.38846153846
2015-09-12,42713.26254826255
2015-09-13,42875.54651162791
2015-09-14,42733.16216216216
2015-09-15,42687.517374517374
2015-09-16,42804.220077220074
2015-09-17,42753.525096525096
2015-09-18,42725.644787644786
2015-09-19,42717.8527131783
2015-09-20,42553.87258687259
2015-09-21,42664.984615384616
2015-09-22,41971.123076923075
2015-09-23,42032.28846153846
2015-09-24,42640.984615384616
2015-09-25,42550.71923076923
2015-09-26,42676.903474903476
2015-09-27,42676.903474903476
2015-09-28,42595.56153846154
2015-09-29,43074.692307692305
2015-09-30,42742.28846153846
2015-10-01,42711.13461538462
2015-10-02,42810.765384615384
2015-10-03,42935.6138996139
2015-10-04,42935.6138996139
2015-10-05,42841.21153846154
2015-10-06,42703.19157088122
2015-10-07,42712.16091954023
2015-10-08,41498.072796934866
2015-10-09,41653.14942528736
2015-10-10,41742.057692307695
2015-10-11,41742.057692307695
2015-10-12,41848.7816091954
2015-10-13,41846.76245210728
2015-10-14,41854.1877394636
2015-10-15,41860.85057471264
2015-10-16,41844.78544061303
2015-10-17,41975.653846153844
2015-10-18,41975.653846153844
2015-10-19,41848.444444444445
2015-10-20,41622.85057471264
2015-10-21,41641.773946360154
2015-10-22,40689.4214559387
2015-10-23,40722.86973180077
2015-10-24,39805.48275862069
2015-10-25,39805.48275862069
2015-10-26,39785.419847328245
2015-10-27,39775.38167938931
2015-10-28,39731.580152671755
2015-10-29,39753.61832061069
2015-10-30,39806.15267175573
2015-10-31,39713.564885496184
2015-11-01,39713.564885496184
2015-11-02,39588.78707224334
2015-11-03,39584.661596958176
2015-11-04,39585.64258555133
2015-11-05,39575.110266159696
2015-11-06,39617.501901140684
2015-11-07,39384.21374045801
2015-11-08,39384.21374045801
2015-11-09,39343.77186311787
2015-11-10,39377.57034220533
2015-11-11,39377.57034220533
2015-11-12,39404.66920152091
2015-11-13,39587.22053231939
2015-11-14,39690.71374045801
2015-11-15,39690.71374045801
2015-11-16,39576.07224334601
2015-11-17,39586.26996197719
2015-11-18,39670.01901140685
2015-11-19,39575.28136882129
2015-11-20,40144.92395437262
2015-11-21,39238.34351145038
2015-11-22,39238.34351145038
2015-11-23,39622.91254752852
2015-11-24,40253.25095057034
2015-11-25,40321.231939163496
2015-11-26,40272.80534351145
2015-11-27,40272.80534351145
2015-11-28,40272.80534351145
2015-11-29,40272.80534351145
2015-11-30,40141.536121673
2015-12-01,40192.82509505704
2015-12-02,40051.631178707226
2015-12-03,40059.463878327
2015-12-04,40114.15151515151
2015-12-05,40201.93536121673
2015-12-06,40201.93536121673
2015-12-07,41019.57196969697
2015-12-08,41011.041666666664
2015-12-09,41118.768939393936
2015-12-10,41029.405303030304
2015-12-11,41062.155303030304
2015-12-12,41150.71102661597
2015-12-13,40995.231060606064
2015-12-14,40887.47924528302
2015-12-15,40805.36226415094
2015-12-16,40803.76603773585
2015-12-17,41007.324528301884
2015-12-18,41219.324528301884
2015-12-19,41225.181818181816
2015-12-20,41070.622641509435
2015-12-21,41430.045112781954
2015-12-22,41438.04135338346
2015-12-23,42108.66541353383
2015-12-24,42039.89097744361
2015-12-25,42039.89097744361
2015-12-26,42039.89097744361
2015-12-27,42039.89097744361
2015-12-28,42089.284644194755
2015-12-29,40834.47191011236
2015-12-30,40731.636704119854
2015-12-31,40046.06015037594
2016-01-01,40046.06015037594
2016-01-02,40096.8679245283
2016-01-03,40096.8679245283
2016-01-04,40096.8679245283
2016-01-05,40933.6679245283
2016-01-06,40947.622641509435
2016-01-07,39748.75849056604
2016-01-08,39740.81886792453
2016-01-09,39805.882575757576
2016-01-10,39805.882575757576
2016-01-11,39707.6
2016-01-12,39996.0
2016-01-13,40621.301886792455
2016-01-14,40637.50943396227
2016-01-15,40667.403773584905
2016-01-16,40814.621212121216
2016-01-17,40814.621212121216
2016-01-18,40814.621212121216
2016-01-19,40703.52452830189
2016-01-20,40687.17735849057
2016-01-21,40866.671698113205
2016-01-22,40756.31320754717
2016-01-23,40796.35227272727
2016-01-24,40796.35227272727
2016-01-25,40725.18113207547
2016-01-26,41410.31320754717
2016-01-27,41457.29056603774
2016-01-28,41450.569811320755
2016-01-29,41388.135849056605
2016-01-30,41307.78113207547
2016-01-31,41307.78113207547
2016-02-01,41183.13909774436
2016-02-02,40596.42857142857
2016-02-03,41320.78571428572
2016-02-04,41575.3045112782
2016-02-05,42016.124060150374
2016-02-06,41930.36981132076
2016-02-07,41776.43984962406
2016-02-08,41674.88764044944
2016-02-09,41715.239700374535
2016-02-10,41694.04494382023
2016-02-11,42035.2734082397
2016-02-12,41996.0
2016-02-13,42067.97368421053
2016-02-14,42067.97368421053
2016-02-15,42067.97368421053
2016-02-16,41920.7265917603
2016-02-17,42346.75655430712
2016-02-18,41922.55430711611
2016-02-19,42007.003745318354
2016-02-20,42150.94736842105
2016-02-21,41993.9138576779
2016-02-22,41891.485074626864
2016-02-23,41900.69776119403
2016-02-24,41686.164179104475
2016-02-25,41801.611940298506
2016-02-26,41877.84701492537
2016-02-27,42006.059925093636
2016-02-28,42006.059925093636
2016-02-29,41920.149253731346
2016-03-01,41940.53731343283
2016-03-02,41975.46268656717
2016-03-03,42413.55223880597
2016-03-04,42509.69776119403
2016-03-05,42598.262172284645
2016-03-06,42598.262172284645
2016-03-07,42485.46641791045
2016-03-08,42472.246268656716
2016-03-09,42448.41791044776
2016-03-10,42393.951492537315
2016-03-11,42421.201492537315
2016-03-12,42409.82771535581
2016-03-13,42255.73134328358
2016-03-14,42170.35687732342
2016-03-15,42365.68029739777
2016-03-16,42383.52416356877
2016-03-17,42399.63568773234
2016-03-18,42395.07434944238
2016-03-19,42272.235074626864
2016-03-20,42116.516728624534
2016-03-21,42104.45185185185
2016-03-22,41879.74444444444
2016-03-23,42843.55185185185
2016-03-24,42845.59814814815
2016-03-25,43073.17407407407
2016-03-26,42963.163568773234
2016-03-27,42963.163568773234
2016-03-28,42976.99628252788
2016-03-29,44127.30483271375
2016-03-30,44105.62081784387
2016-03-31,43824.04089219331
2016-04-01,43805.04832713755
2016-04-02,43890.227611940296
2016-04-03,43890.227611940296
2016-04-04,43907.32713754647
2016-04-05,44036.152416356876
2016-04-06,44070.6780669145
2016-04-07,44333.02750929368
2016-04-08,44358.01635687732
2016-04-09,44103.83358208955
2016-04-10,43940.36951672863
2016-04-11,43820.671851851854
2016-04-12,44425.98296296296
2016-04-13,44438.47925925926
2016-04-14,44238.48296296296
2016-04-15,44767.834814814814
2016-04-16,44813.19107806691
2016-04-17,44978.40447761194
2016-04-18,45370.84535315985
2016-04-19,45405.43271375465
2016-04-20,45435.596282527884
2016-04-21,45281.47732342008
2016-04-22,45480.13159851301
2016-04-23,45407.07583643123
2016-04-24,45407.07583643123
2016-04-25,45337.56444444445
2016-04-26,45410.4237037037
2016-04-27,45310.77185185185
2016-04-28,45226.89407407407
2016-04-29,45030.223703703705
2016-04-30,45125.83791821561
2016-05-01,45289.542537313435
2016-05-02,45813.55
2016-05-03,46420.50149253731
2016-05-04,46460.39701492537
2016-05-05,47722.77014925373
2016-05-06,47595.240298507466
2016-05-07,46692.956554307115
2016-05-08,46692.956554307115
2016-05-09,46535.15447761194
2016-05-10,46508.99402985074
2016-05-11,46686.01641791045
2016-05-12,46311.613432835824
2016-05-13,46265.31119402985
2016-05-14,46219.426865671645
2016-05-15,46219.426865671645
2016-05-16,46259.48656716418
2016-05-17,46396.74402985074
2016-05-18,46223.23656716418
2016-05-19,46188.29626865672
2016-05-20,46267.684328358206
2016-05-21,45277.53880597015
2016-05-22,45114.06096654275
2016-05-23,44960.642222222225
2016-05-24,44831.237638376384
2016-05-25,44421.52177121771
2016-05-26,44354.4147601476
2016-05-27,43831.29298892989
2016-05-28,43965.264444444445
2016-05-29,43965.264444444445
2016-05-30,43965.264444444445
2016-05-31,43957.305185185185
2016-06-01,43989.334814814814
2016-06-02,44041.86814814815
2016-06-03,44882.98296296296
2016-06-04,44955.90483271376
2016-06-05,44792.049629629626
2016-06-06,44672.927675276755
2016-06-07,44729.241328413285
2016-06-08,44778.85018450185
2016-06-09,44782.25239852398
2016-06-10,45179.58450184502
2016-06-11,45270.93481481481
2016-06-12,45270.93481481481
2016-06-13,45361.63851851852
2016-06-14,45329.694074074076
2016-06-15,45880.40888888889
2016-06-16,45898.37925925926
2016-06-17,45841.52
2016-06-18,45924.06840148699
2016-06-19,45924.06840148699
2016-06-20,45759.427407407406
2016-06-21,45760.27185185185
2016-06-22,43595.09407407408
2016-06-23,43860.94222222222
2016-06-24,43889.468148148146
2016-06-25,43477.618587360594
2016-06-26,43634.318656716416
2016-06-27,44049.81189591078
2016-06-28,44050.13159851301
2016-06-29,45814.06468401487
2016-06-30,46957.59256505576
2016-07-01,47033.15018587361
2016-07-02,47033.15018587361
2016-07-03,47033.13531598513
2016-07-04,47033.13531598513
2016-07-05,47004.96431226766
2016-07-06,47050.179925650555
2016-07-07,46987.77100371747
2016-07-08,46991.35464684015
2016-07-09,47090.41194029851
2016-07-10,47090.41194029851
2016-07-11,47121.68059701493
2016-07-12,47121.59850746269
2016-07-13,47091.38208955224
2016-07-14,47305.63582089552
2016-07-15,47422.14328358209
2016-07-16,47513.85168539326
2016-07-17,47513.85168539326
2016-07-18,48326.505223880595
2016-07-19,48306.14328358209
2016-07-20,48353.50895522388
2016-07-21,47644.85970149254
2016-07-22,47863.27014925373
2016-07-23,47059.94531835206
2016-07-24,47236.18947368421
2016-07-25,47081.72059925093
2016-07-26,47171.97902621723
2016-07-27,47891.301123595505
2016-07-28,48502.0127340824
2016-07-29,49147.432209737824
2016-07-30,49110.31235955056
2016-07-31,49110.31235955056
2016-08-01,48965.363432835824
2016-08-02,48980.79626865672
2016-08-03,49361.74402985074
2016-08-04,49315.855970149256
2016-08-05,49336.48656716418
2016-08-06,48705.73558052434
2016-08-07,48884.53909774436
2016-08-08,48732.87790262172
2016-08-09,48573.16254681648
2016-08-10,49900.855430711614
2016-08-11,49927.36479400749
2016-08-12,49893.17378277153
2016-08-13,49787.96015037594
2016-08-14,49787.96015037594
2016-08-15,49648.244943820224
2016-08-16,49650.42846441948
2016-08-17,49155.2861423221
2016-08-18,48344.98651685393
2016-08-19,48382.88913857678
2016-08-20,48534.02030075188
2016-08-21,48534.02030075188
2016-08-22,48384.79925093633
2016-08-23,48411.50711610487
2016-08-24,49100.53707865169
2016-08-25,49069.85168539326
2016-08-26,49130.37602996255
2016-08-27,49299.53157894737
2016-08-28,49299.53157894737
2016-08-29,49152.0127340824
2016-08-30,49083.48464419476
2016-08-31,49025.589513108614
2016-09-01,49084.098876404496
2016-09-02,49213.92284644195
2016-09-03,48520.24962406015
2016-09-04,48520.24962406015
2016-09-05,48520.24962406015
2016-09-06,48353.52958801498
2016-09-07,48510.08014981273
2016-09-08,48420.08389513109
2016-09-09,48419.12509363296
2016-09-10,48179.85112781955
2016-09-11,48179.85112781955
2016-09-12,48091.660674157305
2016-09-13,48100.88164794008
2016-09-14,48111.56329588015
2016-09-15,48045.76554307116
2016-09-16,48243.432209737824
2016-09-17,48403.366165413536
2016-09-18,48403.366165413536
2016-09-19,48667.43759398496
2016-09-20,48465.956390977444
2016-09-21,48627.847368421055
2016-09-22,48659.48270676692
2016-09-23,48413.62932330827
2016-09-24,48405.01278195489
2016-09-25,48405.01278195489
2016-09-26,48230.08764044944
2016-09-27,48174.503370786515
2016-09-28,47741.85917602996
2016-09-29,47752.33108614232
2016-09-30,48176.121348314606
2016-10-01,48231.02781954887
2016-10-02,48231.02781954887
2016-10-03,48071.60823970038
2016-10-04,48036.25018726592
2016-10-05,48087.5872659176
2016-10-06,48081.081647940075
2016-10-07,48045.973033707865
2016-10-08,47879.92808988764
2016-10-09,47879.92808988764
2016-10-10,47848.461940298504
2016-10-11,47603.499253731345
2016-10-12,47546.846268656715
2016-10-13,47545.60373134328
2016-10-14,47566.85373134328
2016-10-15,47729.81198501873
2016-10-16,47552.20074626866
2016-10-17,47495.00669144982
2016-10-18,47471.64609665427
2016-10-19,48314.27063197026
2016-10-20,48308.97695167286
2016-10-21,48348.473605947955
2016-10-22,48454.09104477612
2016-10-23,48634.05767790262
2016-10-24,48499.441791044774
2016-10-25,48470.676865671645
2016-10-26,48489.43805970149
2016-10-27,48536.658208955225
2016-10-28,48535.45671641791
2016-10-29,48625.10262172285
2016-10-30,48805.317293233085
2016-10-31,48642.96779026217
2016-11-01,48656.90411985019
2016-11-02,48626.81423220974
2016-11-03,48595.25243445693
2016-11-04,48845.4734082397
2016-11-05,48961.95263157895
2016-11-06,48961.95263157895
2016-11-07,48824.46217228464
2016-11-08,48763.42846441948
2016-11-09,48726.136329588015
2016-11-10,48575.39701492537
2016-11-11,48672.0127340824
2016-11-12,48641.836090225566
2016-11-13,48460.668164794006
2016-11-14,49660.83358208955
2016-11-15,49671.91007462687
2016-11-16,49626.87649253731
2016-11-17,49634.13395522388
2016-11-18,49685.02947761194
2016-11-19,49295.20936329588
2016-11-20,49295.20936329588
2016-11-21,49120.085447761194
2016-11-22,48662.701119402984
2016-11-23,48291.43992537313
2016-11-24,48358.636329588015
2016-11-25,48358.636329588015
2016-11-26,48358.636329588015
2016-11-27,48358.636329588015
2016-11-28,48209.38768656716
2016-11-29,48231.49216417911
2016-11-30,48207.54813432836
2016-12-01,48078.675
2016-12-02,48079.730970149256
2016-12-03,48055.69625468165
2016-12-04,48055.69625468165
2016-12-05,48316.932462686564
2016-12-06,47503.4026119403
2016-12-07,47465.25708955224
2016-12-08,47505.99213483146
2016-12-09,47520.65131086142
2016-12-10,47649.3454887218
2016-12-11,47649.3454887218
2016-12-12,47730.56353383459
2016-12-13,47727.58984962406
2016-12-14,47718.13872180451
2016-12-15,48050.26654135338
2016-12-16,47939.18383458647
2016-12-17,47887.1279245283
2016-12-18,47707.92819548872
2016-12-19,47770.736466165414
2016-12-20,49269.11240601504
2016-12-21,49217.79285714286
2016-12-22,48427.32669172932
2016-12-23,49475.89060150376
2016-12-24,49297.35168539326
2016-12-25,49297.35168539326
2016-12-26,49297.35168539326
2016-12-27,50632.28052434457
2016-12-28,50590.85730337079
2016-12-29,50562.36666666667
2016-12-30,50677.443656716416
2016-12-31,50677.443656716416
2017-01-01,50677.443656716416
2017-01-02,50677.443656716416
2017-01-03,50510.256133828996
2017-01-04,49707.144609665425
2017-01-05,49879.01449814127
2017-01-06,49984.925278810406
2017-01-07,49766.6873605948
2017-01-08,49766.6873605948
2017-01-09,49700.84037037037
2017-01-10,49779.22925925926
2017-01-11,49662.475464684016
2017-01-12,49189.78773234201
2017-01-13,49264.81375464684
2017-01-14,49405.86902985074
2017-01-15,49405.86902985074
2017-01-16,49405.86902985074
2017-01-17,49405.86902985074
2017-01-18,49527.57425373134
2017-01-19,49487.92126865672
2017-01-20,49283.82052238806
2017-01-21,49386.598876404496
2017-01-22,49386.598876404496
2017-01-23,49376.50708955224
2017-01-24,49606.514552238805
2017-01-25,49240.943656716416
2017-01-26,49171.26082089552
2017-01-27,49607.77574626866
2017-01-28,49756.81235955056
2017-01-29,49940.86052631579
