date,total_sqft_issued_amt,total_new_units_issued_amt,count_permits_issued,count_total_permits_issued
2019-08-04,31885.059765100672,20.366197183098592,174.5972602739726,63728
2019-08-05,31944.19734899329,20.3943661971831,175.32602739726028,63994
2019-08-06,32876.54298657718,21.017605633802816,175.5808219178082,64087
2019-08-07,32809.40540268456,20.989436619718308,175.58356164383562,64088
2019-08-08,31503.841644295302,20.18661971830986,175.36438356164385,64008
2019-08-09,31559.936375838926,20.211267605633804,175.43835616438355,64035
2019-08-10,30853.755167785235,19.531690140845072,174.74794520547945,63783
2019-08-11,30751.207491638797,19.46315789473684,174.75616438356164,63786
2019-08-12,30764.83959866221,19.402097902097903,175.2931506849315,63982
2019-08-13,31169.19745819398,20.097902097902097,175.18904109589042,63944
2019-08-14,31169.75264214047,20.097902097902097,175.1013698630137,63912
2019-08-15,31623.36468227425,20.576923076923077,175.06027397260274,63897
2019-08-16,31646.782742474916,20.58041958041958,174.95342465753424,63858
2019-08-17,31668.624295302012,20.614035087719298,174.24109589041095,63598
2019-08-18,31668.624295302012,20.614035087719298,174.23287671232876,63595
2019-08-19,31724.302147651008,20.63859649122807,174.82465753424657,63811
2019-08-20,31726.325637583894,20.62456140350877,174.86849315068494,63827
2019-08-21,31738.090738255032,20.628070175438598,174.7780821917808,63794
2019-08-22,32266.324429530203,20.61754385964912,174.47671232876712,63684
2019-08-23,32255.764026845638,20.621052631578948,174.6164383561644,63735
2019-08-24,32338.211043771043,20.683098591549296,174.03287671232877,63522
2019-08-25,32229.69355704698,20.610526315789475,174.06849315068493,63535
2019-08-26,32319.857986577183,20.61754385964912,174.61917808219178,63736
2019-08-27,32069.77744966443,20.178947368421053,174.586301369863,63724
2019-08-28,32352.6566442953,20.428070175438595,174.3972602739726,63655
2019-08-29,32336.502281879195,20.4140350877193,174.0958904109589,63545
2019-08-30,32727.948590604028,20.477192982456142,173.92876712328768,63484
2019-08-31,32780.58814814815,20.496478873239436,173.31506849315068,63260
2019-09-01,32780.58814814815,20.496478873239436,173.3178082191781,63261
2019-09-02,32780.58814814815,20.496478873239436,173.34794520547945,63272
2019-09-03,32728.290872483223,20.45263157894737,173.8849315068493,63468
2019-09-04,32692.95865771812,20.43859649122807,173.87671232876713,63465
2019-09-05,32708.55597315436,20.49473684210526,173.73424657534247,63413
2019-09-06,32741.767382550337,20.50877192982456,173.83013698630137,63448
2019-09-07,32782.99218855219,20.510563380281692,173.04931506849314,63163
2019-09-08,32782.29185185185,20.58303886925795,173.0958904109589,63180
2019-09-09,32719.633154362415,20.524647887323944,173.82739726027398,63447
2019-09-10,32687.035838926175,20.507042253521128,173.74794520547945,63418
2019-09-11,33197.233825503354,20.492957746478872,173.7945205479452,63435
2019-09-12,33208.56939597316,20.482394366197184,173.67945205479452,63393
2019-09-13,33361.76738255034,20.58450704225352,173.64383561643837,63380
2019-09-14,33305.823087248325,20.559859154929576,173.0191780821918,63152
