date,type,value
2021-05-19,Factory/Industrial,609.8852459016393
2021-05-20,Factory/Industrial,609.8852459016393
2021-05-21,Factory/Industrial,609.8852459016393
2021-05-22,Factory/Industrial,609.8852459016393
2021-05-23,Factory/Industrial,609.8852459016393
2021-05-24,Factory/Industrial,609.8852459016393
2021-05-25,Factory/Industrial,609.8852459016393
2021-05-26,Factory/Industrial,609.8852459016393
2021-05-27,Factory/Industrial,609.8852459016393
2021-05-28,Factory/Industrial,609.8852459016393
2021-05-29,Factory/Industrial,609.8852459016393
2021-05-30,Factory/Industrial,609.8852459016393
2021-05-31,Factory/Industrial,609.8852459016393
2021-06-01,Factory/Industrial,609.8852459016393
2021-06-02,Factory/Industrial,609.8852459016393
2021-06-03,Factory/Industrial,609.8852459016393
2021-06-04,Factory/Industrial,609.8852459016393
2021-06-05,Factory/Industrial,609.8852459016393
2021-06-06,Factory/Industrial,609.8852459016393
2021-06-07,Factory/Industrial,609.8852459016393
2021-06-08,Factory/Industrial,609.8852459016393
2021-06-09,Factory/Industrial,609.8852459016393
2021-06-10,Factory/Industrial,609.8852459016393
2021-06-11,Factory/Industrial,609.8852459016393
2021-06-12,Factory/Industrial,609.8852459016393
2021-06-13,Factory/Industrial,609.8852459016393
2021-06-14,Factory/Industrial,609.8852459016393
2021-06-15,Factory/Industrial,609.8852459016393
2021-06-16,Factory/Industrial,609.8852459016393
2021-06-17,Factory/Industrial,609.8852459016393
2021-06-18,Factory/Industrial,609.8852459016393
2021-06-19,Factory/Industrial,609.8852459016393
2021-06-20,Factory/Industrial,609.8852459016393
2021-06-21,Factory/Industrial,609.8852459016393
2021-06-22,Factory/Industrial,609.8852459016393
2021-06-23,Factory/Industrial,609.8852459016393
2021-06-24,Factory/Industrial,609.8852459016393
2021-06-25,Factory/Industrial,609.8852459016393
2021-06-26,Factory/Industrial,609.8852459016393
2021-06-27,Factory/Industrial,609.8852459016393
2021-06-28,Factory/Industrial,609.8852459016393
2021-06-29,Factory/Industrial,609.8852459016393
2021-06-30,Factory/Industrial,625.448087431694
2021-07-01,Factory/Industrial,625.448087431694
2021-07-02,Factory/Industrial,625.448087431694
2021-07-03,Factory/Industrial,625.448087431694
2021-07-04,Factory/Industrial,625.448087431694
2021-07-05,Factory/Industrial,625.448087431694
2021-07-06,Factory/Industrial,625.448087431694
2021-07-07,Factory/Industrial,625.448087431694
2021-07-08,Factory/Industrial,625.448087431694
2021-07-09,Factory/Industrial,625.448087431694
2021-07-10,Factory/Industrial,625.448087431694
2021-07-11,Factory/Industrial,625.448087431694
2021-07-12,Factory/Industrial,625.448087431694
2021-07-13,Factory/Industrial,625.448087431694
2021-07-14,Factory/Industrial,625.448087431694
2021-07-15,Factory/Industrial,625.448087431694
2021-07-16,Factory/Industrial,625.448087431694
2021-07-17,Factory/Industrial,625.448087431694
2021-07-18,Factory/Industrial,625.448087431694
2021-07-19,Factory/Industrial,625.448087431694
2021-07-20,Factory/Industrial,625.448087431694
2021-07-21,Factory/Industrial,629.120218579235
2021-07-22,Factory/Industrial,629.120218579235
2021-07-23,Factory/Industrial,629.120218579235
2021-07-24,Factory/Industrial,629.120218579235
2021-07-25,Factory/Industrial,629.120218579235
2021-07-26,Factory/Industrial,629.120218579235
2021-07-27,Factory/Industrial,629.120218579235
2021-07-28,Factory/Industrial,629.120218579235
2021-07-29,Factory/Industrial,629.120218579235
2021-07-30,Factory/Industrial,629.120218579235
2021-07-31,Factory/Industrial,629.120218579235
2021-08-01,Factory/Industrial,629.120218579235
2021-08-02,Factory/Industrial,629.120218579235
2021-08-03,Factory/Industrial,629.120218579235
2021-08-04,Factory/Industrial,629.120218579235
2021-08-05,Factory/Industrial,629.120218579235
2021-08-06,Factory/Industrial,633.3169398907104
2021-08-07,Factory/Industrial,633.3169398907104
2021-08-08,Factory/Industrial,633.3169398907104
2021-08-09,Factory/Industrial,633.3169398907104
2021-08-10,Factory/Industrial,633.3169398907104
2021-08-11,Factory/Industrial,633.3169398907104
2021-08-12,Factory/Industrial,633.3169398907104
2021-08-13,Factory/Industrial,633.3169398907104
2021-08-14,Factory/Industrial,633.3169398907104
2021-08-15,Factory/Industrial,633.3169398907104
2021-08-16,Factory/Industrial,633.3169398907104
2021-08-17,Factory/Industrial,633.3169398907104
2021-08-18,Factory/Industrial,633.3169398907104
2021-08-19,Factory/Industrial,633.3169398907104
2021-08-20,Factory/Industrial,633.3169398907104
2021-08-21,Factory/Industrial,633.3169398907104
2021-08-22,Factory/Industrial,620.0928961748634
2021-08-23,Factory/Industrial,620.0928961748634
2021-08-24,Factory/Industrial,620.0928961748634
2021-08-25,Factory/Industrial,620.0928961748634
2021-08-26,Factory/Industrial,620.0928961748634
2021-08-27,Factory/Industrial,620.0928961748634
2021-08-28,Factory/Industrial,620.0928961748634
2021-08-29,Factory/Industrial,620.0928961748634
2021-08-30,Factory/Industrial,620.0928961748634
2021-08-31,Factory/Industrial,620.0928961748634
2021-09-01,Factory/Industrial,620.0928961748634
2021-09-02,Factory/Industrial,620.0928961748634
2021-09-03,Factory/Industrial,620.0928961748634
2021-09-04,Factory/Industrial,620.0928961748634
2021-09-05,Factory/Industrial,620.0928961748634
2021-09-06,Factory/Industrial,620.0928961748634
2021-09-07,Factory/Industrial,620.0928961748634
2021-09-08,Factory/Industrial,676.5136612021857
2021-09-09,Factory/Industrial,676.5136612021857
2021-09-10,Factory/Industrial,676.5136612021857
2021-09-11,Factory/Industrial,676.5136612021857
2021-09-12,Factory/Industrial,676.5136612021857
2021-09-13,Factory/Industrial,676.5136612021857
2021-09-14,Factory/Industrial,676.5136612021857
2021-09-15,Factory/Industrial,676.5136612021857
2021-09-16,Factory/Industrial,676.5136612021857
2021-09-17,Factory/Industrial,676.5136612021857
2021-09-18,Factory/Industrial,676.5136612021857
2021-09-19,Factory/Industrial,676.5136612021857
2021-09-20,Factory/Industrial,676.5136612021857
2021-09-21,Factory/Industrial,676.5136612021857
2021-09-22,Factory/Industrial,676.5136612021857
2021-09-23,Factory/Industrial,676.5136612021857
2021-09-24,Factory/Industrial,676.5136612021857
2021-09-25,Factory/Industrial,676.5136612021857
2021-09-26,Factory/Industrial,676.5136612021857
2021-09-27,Factory/Industrial,676.5136612021857
2021-09-28,Factory/Industrial,676.5136612021857
2021-09-29,Factory/Industrial,676.5136612021857
2021-09-30,Factory/Industrial,676.5136612021857
2021-10-01,Factory/Industrial,676.5136612021857
2021-10-02,Factory/Industrial,676.5136612021857
2021-10-03,Factory/Industrial,676.5136612021857
2021-10-04,Factory/Industrial,676.5136612021857
2021-10-05,Factory/Industrial,676.5136612021857
2021-10-06,Factory/Industrial,671.9453551912568
2021-10-07,Factory/Industrial,671.9453551912568
2021-10-08,Factory/Industrial,671.9453551912568
2021-10-09,Factory/Industrial,671.9453551912568
2021-10-10,Factory/Industrial,671.9453551912568
2021-10-11,Factory/Industrial,671.9453551912568
2021-10-12,Factory/Industrial,671.9453551912568
2021-10-13,Factory/Industrial,671.9453551912568
2021-10-14,Factory/Industrial,671.9453551912568
2021-10-15,Factory/Industrial,671.9453551912568
2021-10-16,Factory/Industrial,671.9453551912568
2021-10-17,Factory/Industrial,615.5300546448087
2021-10-18,Factory/Industrial,615.5300546448087
2021-10-19,Factory/Industrial,615.5300546448087
2021-10-20,Factory/Industrial,615.5300546448087
2021-10-21,Factory/Industrial,1559.8879781420765
2021-10-22,Factory/Industrial,1559.8879781420765
2021-10-23,Factory/Industrial,1559.8879781420765
2021-10-24,Factory/Industrial,1559.8879781420765
2021-10-25,Factory/Industrial,1559.8879781420765
2021-10-26,Factory/Industrial,1559.8879781420765
2021-10-27,Factory/Industrial,1559.8879781420765
2021-10-28,Factory/Industrial,1559.8879781420765
2021-10-29,Factory/Industrial,1560.5710382513662
2021-10-30,Factory/Industrial,1560.5710382513662
2021-10-31,Factory/Industrial,1560.5710382513662
2021-11-01,Factory/Industrial,1560.5710382513662
2021-11-02,Factory/Industrial,1560.5710382513662
2021-11-03,Factory/Industrial,1560.5710382513662
2021-11-04,Factory/Industrial,1560.5710382513662
2021-11-05,Factory/Industrial,1560.5710382513662
2021-11-06,Factory/Industrial,1560.5710382513662
2021-11-07,Factory/Industrial,1560.5710382513662
2021-11-08,Factory/Industrial,1560.5710382513662
2021-11-09,Factory/Industrial,1560.5710382513662
2021-11-10,Factory/Industrial,1560.5710382513662
2021-11-11,Factory/Industrial,1560.5710382513662
2021-11-12,Factory/Industrial,1560.5710382513662
2021-11-13,Factory/Industrial,1560.5710382513662
2021-11-14,Factory/Industrial,1560.5710382513662
2021-11-15,Factory/Industrial,1560.5710382513662
2021-11-16,Factory/Industrial,1560.5710382513662
2021-11-17,Factory/Industrial,1560.5710382513662
2021-11-18,Factory/Industrial,1560.5710382513662
2021-11-19,Factory/Industrial,1560.5710382513662
2021-11-20,Factory/Industrial,1560.5710382513662
2021-11-21,Factory/Industrial,1560.5710382513662
2021-11-22,Factory/Industrial,1560.5710382513662
2021-11-23,Factory/Industrial,1560.5710382513662
2021-11-24,Factory/Industrial,1560.5710382513662
2021-11-25,Factory/Industrial,1560.5710382513662
2021-11-26,Factory/Industrial,1560.5710382513662
2021-11-27,Factory/Industrial,1560.5710382513662
2021-11-28,Factory/Industrial,1560.5710382513662
2021-11-29,Factory/Industrial,1560.5710382513662
2021-11-30,Factory/Industrial,1560.5710382513662
2021-12-01,Factory/Industrial,1560.5710382513662
2021-12-02,Factory/Industrial,1560.5710382513662
2021-12-03,Factory/Industrial,1560.5710382513662
2021-12-04,Factory/Industrial,1560.5710382513662
2021-12-05,Factory/Industrial,1560.5710382513662
2021-12-06,Factory/Industrial,1560.5710382513662
2021-12-07,Factory/Industrial,1560.5710382513662
2021-12-08,Factory/Industrial,1560.5710382513662
2021-12-09,Factory/Industrial,1560.5710382513662
2021-12-10,Factory/Industrial,1560.5710382513662
2021-12-11,Factory/Industrial,1560.5710382513662
2021-12-12,Factory/Industrial,1560.5710382513662
2021-12-13,Factory/Industrial,1560.5710382513662
2021-12-14,Factory/Industrial,1560.5710382513662
2021-12-15,Factory/Industrial,1560.5710382513662
2021-12-16,Factory/Industrial,1560.5710382513662
2021-12-17,Factory/Industrial,1560.5710382513662
2021-12-18,Factory/Industrial,1560.5710382513662
2021-12-19,Factory/Industrial,1560.5710382513662
2021-12-20,Factory/Industrial,1566.3196721311476
2021-12-21,Factory/Industrial,1566.3196721311476
2021-12-22,Factory/Industrial,1566.3196721311476
2021-12-23,Factory/Industrial,1574.7349726775956
2021-12-24,Factory/Industrial,1574.7349726775956
2021-12-25,Factory/Industrial,1574.7349726775956
2021-12-26,Factory/Industrial,1574.7349726775956
2021-12-27,Factory/Industrial,1574.7349726775956
2021-12-28,Factory/Industrial,1574.7349726775956
2021-12-29,Factory/Industrial,1574.7349726775956
2021-12-30,Factory/Industrial,1574.7349726775956
2021-12-31,Factory/Industrial,1574.7349726775956
2022-01-01,Factory/Industrial,1574.7349726775956
2022-01-02,Factory/Industrial,1574.7349726775956
2022-01-03,Factory/Industrial,1574.7349726775956
2022-01-04,Factory/Industrial,1574.7349726775956
2022-01-05,Factory/Industrial,1573.532786885246
2022-01-06,Factory/Industrial,1573.532786885246
2022-01-07,Factory/Industrial,1573.532786885246
2022-01-08,Factory/Industrial,1573.532786885246
2022-01-09,Factory/Industrial,1573.532786885246
2022-01-10,Factory/Industrial,1573.532786885246
2022-01-11,Factory/Industrial,1573.532786885246
2022-01-12,Factory/Industrial,1573.532786885246
2022-01-13,Factory/Industrial,1573.532786885246
2022-01-14,Factory/Industrial,1573.532786885246
2022-01-15,Factory/Industrial,1573.532786885246
2022-01-16,Factory/Industrial,1573.532786885246
2022-01-17,Factory/Industrial,1573.532786885246
2022-01-18,Factory/Industrial,1573.532786885246
2022-01-19,Factory/Industrial,1573.532786885246
2022-01-20,Factory/Industrial,1573.532786885246
2022-01-21,Factory/Industrial,1573.532786885246
2022-01-22,Factory/Industrial,1573.532786885246
2022-01-23,Factory/Industrial,1573.532786885246
2022-01-24,Factory/Industrial,1573.532786885246
2022-01-25,Factory/Industrial,1573.532786885246
2022-01-26,Factory/Industrial,1573.532786885246
2022-01-27,Factory/Industrial,1573.532786885246
2022-01-28,Factory/Industrial,1573.532786885246
2022-01-29,Factory/Industrial,1573.532786885246
2022-01-30,Factory/Industrial,1573.532786885246
2022-01-31,Factory/Industrial,1573.532786885246
2022-02-01,Factory/Industrial,1573.532786885246
2022-02-02,Factory/Industrial,1573.532786885246
2022-02-03,Factory/Industrial,1573.532786885246
2022-02-04,Factory/Industrial,1573.532786885246
2022-02-05,Factory/Industrial,1573.532786885246
2022-02-06,Factory/Industrial,1573.532786885246
2022-02-07,Factory/Industrial,1573.532786885246
2022-02-08,Factory/Industrial,1573.532786885246
2022-02-09,Factory/Industrial,1573.532786885246
2022-02-10,Factory/Industrial,1573.532786885246
2022-02-11,Factory/Industrial,1573.532786885246
2022-02-12,Factory/Industrial,1573.532786885246
2022-02-13,Factory/Industrial,1573.532786885246
2022-02-14,Factory/Industrial,1573.532786885246
2022-02-15,Factory/Industrial,1573.532786885246
2022-02-16,Factory/Industrial,1573.532786885246
2022-02-17,Factory/Industrial,1573.532786885246
2022-02-18,Factory/Industrial,1573.532786885246
2022-02-19,Factory/Industrial,1573.532786885246
2022-02-20,Factory/Industrial,1573.532786885246
2022-02-21,Factory/Industrial,1573.532786885246
2022-02-22,Factory/Industrial,1573.532786885246
2022-02-23,Factory/Industrial,1573.532786885246
2022-02-24,Factory/Industrial,1570.308743169399
2022-02-25,Factory/Industrial,1570.308743169399
2022-02-26,Factory/Industrial,1570.308743169399
2022-02-27,Factory/Industrial,1570.308743169399
2022-02-28,Factory/Industrial,1570.308743169399
2022-03-01,Factory/Industrial,1570.308743169399
2022-03-02,Factory/Industrial,1570.308743169399
2022-03-03,Factory/Industrial,1570.308743169399
2022-03-04,Factory/Industrial,1570.308743169399
2022-03-05,Factory/Industrial,1570.308743169399
2022-03-06,Factory/Industrial,1570.308743169399
2022-03-07,Factory/Industrial,1570.308743169399
2022-03-08,Factory/Industrial,1570.308743169399
2022-03-09,Factory/Industrial,1570.308743169399
2022-03-10,Factory/Industrial,1570.308743169399
2022-03-11,Factory/Industrial,1570.308743169399
2022-03-12,Factory/Industrial,1570.308743169399
2022-03-13,Factory/Industrial,1570.308743169399
2022-03-14,Factory/Industrial,1570.308743169399
2022-03-15,Factory/Industrial,1570.308743169399
2022-03-16,Factory/Industrial,1570.308743169399
2022-03-17,Factory/Industrial,1570.308743169399
2022-03-18,Factory/Industrial,1570.308743169399
2022-03-19,Factory/Industrial,1570.308743169399
2022-03-20,Factory/Industrial,1570.308743169399
2022-03-21,Factory/Industrial,1570.308743169399
2022-03-22,Factory/Industrial,1570.308743169399
2022-03-23,Factory/Industrial,1570.308743169399
2022-03-24,Factory/Industrial,1570.308743169399
2022-03-25,Factory/Industrial,1570.308743169399
2022-03-26,Factory/Industrial,1570.308743169399
2022-03-27,Factory/Industrial,1570.308743169399
2022-03-28,Factory/Industrial,1570.308743169399
2022-03-29,Factory/Industrial,1570.308743169399
2022-03-30,Factory/Industrial,1570.308743169399
2022-03-31,Factory/Industrial,1570.308743169399
2022-04-01,Factory/Industrial,1622.22131147541
2022-04-02,Factory/Industrial,1622.22131147541
2022-04-03,Factory/Industrial,1622.22131147541
2022-04-04,Factory/Industrial,1622.22131147541
2022-04-05,Factory/Industrial,1622.22131147541
2022-04-06,Factory/Industrial,1622.22131147541
2022-04-07,Factory/Industrial,1621.2267759562842
2022-04-08,Factory/Industrial,1621.2267759562842
2022-04-09,Factory/Industrial,1621.2267759562842
2022-04-10,Factory/Industrial,1621.2267759562842
2022-04-11,Factory/Industrial,1621.2267759562842
2022-04-12,Factory/Industrial,1621.2267759562842
2022-04-13,Factory/Industrial,1621.2267759562842
2022-04-14,Factory/Industrial,1621.2267759562842
2022-04-15,Factory/Industrial,1764.6448087431695
2022-04-16,Factory/Industrial,1764.6448087431695
2022-04-17,Factory/Industrial,1764.6448087431695
2022-04-18,Factory/Industrial,1764.6448087431695
2022-04-19,Factory/Industrial,1764.6448087431695
2022-04-20,Factory/Industrial,1244.5081967213114
2022-04-21,Factory/Industrial,1244.5081967213114
2022-04-22,Factory/Industrial,1244.5081967213114
2022-04-23,Factory/Industrial,1244.5081967213114
2022-04-24,Factory/Industrial,1244.5081967213114
2022-04-25,Factory/Industrial,1244.5081967213114
2022-04-26,Factory/Industrial,1244.5081967213114
2022-04-27,Factory/Industrial,1244.5081967213114
2022-04-28,Factory/Industrial,1244.5081967213114
2022-04-29,Factory/Industrial,1244.5081967213114
2022-04-30,Factory/Industrial,1244.5081967213114
2022-05-01,Factory/Industrial,1244.5081967213114
2022-05-02,Factory/Industrial,1244.5081967213114
2022-05-03,Factory/Industrial,1244.5081967213114
2022-05-04,Factory/Industrial,1244.5081967213114
2022-05-05,Factory/Industrial,1244.5081967213114
2022-05-06,Factory/Industrial,1240.2896174863388
2022-05-07,Factory/Industrial,1240.2896174863388
2022-05-08,Factory/Industrial,1240.2896174863388
2022-05-09,Factory/Industrial,1240.2896174863388
2022-05-10,Factory/Industrial,1240.2896174863388
2022-05-11,Factory/Industrial,1240.2896174863388
2022-05-12,Factory/Industrial,1240.2896174863388
2022-05-13,Factory/Industrial,1240.2896174863388
2022-05-14,Factory/Industrial,1240.2896174863388
2022-05-15,Factory/Industrial,1240.2896174863388
2022-05-16,Factory/Industrial,1240.2896174863388
2022-05-17,Factory/Industrial,1240.2896174863388
2022-05-18,Factory/Industrial,1240.2896174863388
2022-05-19,Factory/Industrial,1240.2896174863388
2022-05-20,Factory/Industrial,1240.2896174863388
2022-05-21,Factory/Industrial,1240.2896174863388
2022-05-22,Factory/Industrial,1240.2896174863388
2022-05-23,Factory/Industrial,1240.2896174863388
2022-05-24,Factory/Industrial,1240.2896174863388
2022-05-25,Factory/Industrial,1240.2896174863388
2022-05-26,Factory/Industrial,1240.2896174863388
2022-05-27,Factory/Industrial,1240.2896174863388
2022-05-28,Factory/Industrial,1240.2896174863388
2022-05-29,Factory/Industrial,1240.2896174863388
2022-05-30,Factory/Industrial,1240.2896174863388
2022-05-31,Factory/Industrial,1240.2896174863388
2022-06-01,Factory/Industrial,1240.2896174863388
2022-06-02,Factory/Industrial,1240.2896174863388
2022-06-03,Factory/Industrial,1240.2896174863388
2022-06-04,Factory/Industrial,1240.2896174863388
2022-06-05,Factory/Industrial,1240.2896174863388
2022-06-06,Factory/Industrial,1240.2896174863388
2022-06-07,Factory/Industrial,1240.2896174863388
2022-06-08,Factory/Industrial,1240.2896174863388
2022-06-09,Factory/Industrial,1240.2896174863388
2022-06-10,Factory/Industrial,1240.2896174863388
2022-06-11,Factory/Industrial,1240.2896174863388
2022-06-12,Factory/Industrial,1240.2896174863388
2022-06-13,Factory/Industrial,1240.2896174863388
2022-06-14,Factory/Industrial,1240.2896174863388
2022-06-15,Factory/Industrial,1240.2896174863388
2022-06-16,Factory/Industrial,1240.2896174863388
2022-06-17,Factory/Industrial,1240.2896174863388
2022-06-18,Factory/Industrial,1240.2896174863388
2022-06-19,Factory/Industrial,1240.2896174863388
2022-06-20,Factory/Industrial,1240.2896174863388
2022-06-21,Factory/Industrial,1240.2896174863388
2022-06-22,Factory/Industrial,1240.2896174863388
2022-06-23,Factory/Industrial,1240.2896174863388
2022-06-24,Factory/Industrial,1240.2896174863388
2022-06-25,Factory/Industrial,1240.2896174863388
2022-06-26,Factory/Industrial,1240.2896174863388
2022-06-27,Factory/Industrial,1240.2896174863388
2022-06-28,Factory/Industrial,1240.2896174863388
2022-06-29,Factory/Industrial,1240.2896174863388
2022-06-30,Factory/Industrial,1240.2896174863388
2022-07-01,Factory/Industrial,1224.7267759562842
2022-07-02,Factory/Industrial,1224.7267759562842
2022-07-03,Factory/Industrial,1224.7267759562842
2022-07-04,Factory/Industrial,1224.7267759562842
2022-07-05,Factory/Industrial,1224.7267759562842
2022-07-06,Factory/Industrial,1224.7267759562842
2022-07-07,Factory/Industrial,1224.7267759562842
2022-07-08,Factory/Industrial,1224.7267759562842
2022-07-09,Factory/Industrial,1224.7267759562842
2022-07-10,Factory/Industrial,1224.7267759562842
2022-07-11,Factory/Industrial,1224.7267759562842
2022-07-12,Factory/Industrial,1224.7267759562842
2022-07-13,Factory/Industrial,1224.7267759562842
2022-07-14,Factory/Industrial,1224.7267759562842
2022-07-15,Factory/Industrial,1224.7267759562842
2022-07-16,Factory/Industrial,1224.7267759562842
2022-07-17,Factory/Industrial,1224.7267759562842
2022-07-18,Factory/Industrial,1224.7267759562842
2022-07-19,Factory/Industrial,1224.7267759562842
2022-07-20,Factory/Industrial,1224.7267759562842
2022-07-21,Factory/Industrial,1224.7267759562842
2022-07-22,Factory/Industrial,1221.0546448087432
2022-07-23,Factory/Industrial,1221.0546448087432
2022-07-24,Factory/Industrial,1221.0546448087432
2022-07-25,Factory/Industrial,1221.0546448087432
2022-07-26,Factory/Industrial,1226.7459016393443
2022-07-27,Factory/Industrial,1226.7459016393443
2022-07-28,Factory/Industrial,1226.7459016393443
2022-07-29,Factory/Industrial,1226.7459016393443
2022-07-30,Factory/Industrial,1226.7459016393443
2022-07-31,Factory/Industrial,1226.7459016393443
2022-08-01,Factory/Industrial,1226.7459016393443
2022-08-02,Factory/Industrial,1226.7459016393443
2022-08-03,Factory/Industrial,1226.7459016393443
2022-08-04,Factory/Industrial,1226.7459016393443
2022-08-05,Factory/Industrial,1226.7459016393443
2022-08-06,Factory/Industrial,1226.7459016393443
2022-08-07,Factory/Industrial,1222.549180327869
2022-08-08,Factory/Industrial,1222.549180327869
2022-08-09,Factory/Industrial,1222.549180327869
2022-08-10,Factory/Industrial,1222.549180327869
2022-08-11,Factory/Industrial,1222.549180327869
2022-08-12,Factory/Industrial,1222.549180327869
2022-08-13,Factory/Industrial,1222.549180327869
2022-08-14,Factory/Industrial,1222.549180327869
2022-08-15,Factory/Industrial,1222.549180327869
2022-08-16,Factory/Industrial,1222.549180327869
2022-08-17,Factory/Industrial,1222.549180327869
2022-08-18,Factory/Industrial,1222.549180327869
2022-08-19,Factory/Industrial,1222.549180327869
2022-08-20,Factory/Industrial,1222.549180327869
2022-08-21,Factory/Industrial,1222.549180327869
2022-08-22,Factory/Industrial,1222.549180327869
2022-08-23,Factory/Industrial,1222.549180327869
2022-08-24,Factory/Industrial,1222.549180327869
2022-08-25,Factory/Industrial,1222.549180327869
2022-08-26,Factory/Industrial,1222.549180327869
2022-08-27,Factory/Industrial,1222.549180327869
2022-08-28,Factory/Industrial,1222.549180327869
2022-08-29,Factory/Industrial,1222.549180327869
2022-08-30,Factory/Industrial,1222.549180327869
2022-08-31,Factory/Industrial,1222.549180327869
2022-09-01,Factory/Industrial,1222.549180327869
2022-09-02,Factory/Industrial,1222.549180327869
2022-09-03,Factory/Industrial,1222.549180327869
2022-09-04,Factory/Industrial,1222.549180327869
2022-09-05,Factory/Industrial,1222.549180327869
2022-09-06,Factory/Industrial,1222.549180327869
2022-09-07,Factory/Industrial,1222.549180327869
2022-09-08,Factory/Industrial,1222.549180327869
2022-09-09,Factory/Industrial,1166.1284153005465
2022-09-10,Factory/Industrial,1166.1284153005465
2022-09-11,Factory/Industrial,1166.1284153005465
2022-09-12,Factory/Industrial,1166.1284153005465
2022-09-13,Factory/Industrial,1166.1284153005465
2022-09-14,Factory/Industrial,1166.1284153005465
2022-09-15,Factory/Industrial,1167.8415300546449
2022-09-16,Factory/Industrial,1167.8415300546449
2022-09-17,Factory/Industrial,1167.8415300546449
2022-09-18,Factory/Industrial,1167.8415300546449
2022-09-19,Factory/Industrial,1167.8415300546449
2022-09-20,Factory/Industrial,1167.8415300546449
2022-09-21,Factory/Industrial,1167.8415300546449
2022-09-22,Factory/Industrial,1167.8415300546449
2022-09-23,Factory/Industrial,1167.8415300546449
2022-09-24,Factory/Industrial,1167.8415300546449
2022-09-25,Factory/Industrial,1167.8415300546449
2022-09-26,Factory/Industrial,1167.8415300546449
2022-09-27,Factory/Industrial,1167.8415300546449
2022-09-28,Factory/Industrial,1167.8415300546449
2022-09-29,Factory/Industrial,1167.8415300546449
2022-09-30,Factory/Industrial,1167.8415300546449
2022-10-01,Factory/Industrial,1167.8415300546449
2022-10-02,Factory/Industrial,1167.8415300546449
2022-10-03,Factory/Industrial,1167.8415300546449
2022-10-04,Factory/Industrial,1167.8415300546449
2022-10-05,Factory/Industrial,1167.8415300546449
2022-10-06,Factory/Industrial,1167.8415300546449
2022-10-07,Factory/Industrial,1167.8415300546449
2022-10-08,Factory/Industrial,1167.8415300546449
2022-10-09,Factory/Industrial,1167.8415300546449
2022-10-10,Factory/Industrial,1167.8415300546449
2022-10-11,Factory/Industrial,1167.8415300546449
2022-10-12,Factory/Industrial,1167.8415300546449
2022-10-13,Factory/Industrial,1167.8415300546449
2022-10-14,Factory/Industrial,1167.8415300546449
2022-10-15,Factory/Industrial,1167.8415300546449
2022-10-16,Factory/Industrial,1167.8415300546449
2022-10-17,Factory/Industrial,1167.8415300546449
2022-10-18,Factory/Industrial,1167.8415300546449
2022-10-19,Factory/Industrial,1167.8415300546449
2022-10-20,Factory/Industrial,1167.8415300546449
2022-10-21,Factory/Industrial,1167.8415300546449
2022-10-22,Factory/Industrial,223.48360655737704
2022-10-23,Factory/Industrial,223.48360655737704
2022-10-24,Factory/Industrial,223.48360655737704
2022-10-25,Factory/Industrial,223.48360655737704
2022-10-26,Factory/Industrial,223.48360655737704
2022-10-27,Factory/Industrial,234.7295081967213
2022-10-28,Factory/Industrial,234.7295081967213
2022-10-29,Factory/Industrial,234.7295081967213
2022-10-30,Factory/Industrial,234.04644808743168
2022-10-31,Factory/Industrial,234.04644808743168
2022-11-01,Factory/Industrial,234.04644808743168
2022-11-02,Factory/Industrial,234.04644808743168
2022-11-03,Factory/Industrial,234.04644808743168
2022-11-04,Factory/Industrial,234.04644808743168
2022-11-05,Factory/Industrial,234.04644808743168
2022-11-06,Factory/Industrial,234.04644808743168
2022-11-07,Factory/Industrial,234.04644808743168
2022-11-08,Factory/Industrial,234.04644808743168
2022-11-09,Factory/Industrial,234.04644808743168
2022-11-10,Factory/Industrial,234.04644808743168
2022-11-11,Factory/Industrial,234.04644808743168
2022-11-12,Factory/Industrial,234.04644808743168
2022-11-13,Factory/Industrial,234.04644808743168
2022-11-14,Factory/Industrial,234.04644808743168
2022-11-15,Factory/Industrial,265.72677595628414
2022-11-16,Factory/Industrial,265.72677595628414
2022-11-17,Factory/Industrial,265.72677595628414
2022-11-18,Factory/Industrial,265.72677595628414
2022-11-19,Factory/Industrial,265.72677595628414
2022-11-20,Factory/Industrial,265.72677595628414
2022-11-21,Factory/Industrial,265.72677595628414
2022-11-22,Factory/Industrial,265.72677595628414
2022-11-23,Factory/Industrial,265.72677595628414
2022-11-24,Factory/Industrial,265.72677595628414
2022-11-25,Factory/Industrial,265.72677595628414
2022-11-26,Factory/Industrial,265.72677595628414
2022-11-27,Factory/Industrial,265.72677595628414
2022-11-28,Factory/Industrial,265.72677595628414
2022-11-29,Factory/Industrial,265.72677595628414
2022-11-30,Factory/Industrial,265.72677595628414
2022-12-01,Factory/Industrial,265.72677595628414
2022-12-02,Factory/Industrial,265.72677595628414
2022-12-03,Factory/Industrial,265.72677595628414
2022-12-04,Factory/Industrial,265.72677595628414
2022-12-05,Factory/Industrial,265.72677595628414
2022-12-06,Factory/Industrial,265.72677595628414
2022-12-07,Factory/Industrial,265.72677595628414
2022-12-08,Factory/Industrial,265.72677595628414
2022-12-09,Factory/Industrial,265.72677595628414
2022-12-10,Factory/Industrial,265.72677595628414
2022-12-11,Factory/Industrial,265.72677595628414
2022-12-12,Factory/Industrial,265.72677595628414
2022-12-13,Factory/Industrial,265.72677595628414
