,date,type,value
15840,2010-05-17,Interior Alteration Only,
15841,2010-05-18,Interior Alteration Only,
15842,2010-05-19,Interior Alteration Only,
15843,2010-05-20,Interior Alteration Only,
15844,2010-05-21,Interior Alteration Only,
15845,2010-05-24,Interior Alteration Only,
15846,2010-05-25,Interior Alteration Only,
15847,2010-05-26,Interior Alteration Only,
15848,2010-05-27,Interior Alteration Only,
15849,2010-05-28,Interior Alteration Only,
15850,2010-06-01,Interior Alteration Only,
15851,2010-06-02,Interior Alteration Only,
15852,2010-06-03,Interior Alteration Only,
15853,2010-06-04,Interior Alteration Only,
15854,2010-06-07,Interior Alteration Only,
15855,2010-06-08,Interior Alteration Only,
15856,2010-06-09,Interior Alteration Only,
15857,2010-06-10,Interior Alteration Only,
15858,2010-06-11,Interior Alteration Only,
15859,2010-06-14,Interior Alteration Only,
15860,2010-06-15,Interior Alteration Only,
15861,2010-06-16,Interior Alteration Only,
15862,2010-06-17,Interior Alteration Only,
15863,2010-06-18,Interior Alteration Only,
15864,2010-06-21,Interior Alteration Only,
15865,2010-06-22,Interior Alteration Only,
15866,2010-06-23,Interior Alteration Only,
15867,2010-06-24,Interior Alteration Only,
15868,2010-06-25,Interior Alteration Only,
15869,2010-06-28,Interior Alteration Only,
15870,2010-06-29,Interior Alteration Only,
15871,2010-06-30,Interior Alteration Only,
15872,2010-07-01,Interior Alteration Only,
15873,2010-07-02,Interior Alteration Only,
15874,2010-07-06,Interior Alteration Only,
15875,2010-07-07,Interior Alteration Only,
15876,2010-07-08,Interior Alteration Only,
15877,2010-07-09,Interior Alteration Only,
15878,2010-07-12,Interior Alteration Only,
15879,2010-07-13,Interior Alteration Only,
15880,2010-07-14,Interior Alteration Only,
15881,2010-07-15,Interior Alteration Only,
15882,2010-07-16,Interior Alteration Only,
15883,2010-07-19,Interior Alteration Only,
15884,2010-07-20,Interior Alteration Only,
15885,2010-07-21,Interior Alteration Only,
15886,2010-07-22,Interior Alteration Only,
15887,2010-07-23,Interior Alteration Only,
15888,2010-07-26,Interior Alteration Only,
15889,2010-07-27,Interior Alteration Only,
15890,2010-07-28,Interior Alteration Only,
15891,2010-07-29,Interior Alteration Only,
15892,2010-07-30,Interior Alteration Only,
15893,2010-08-02,Interior Alteration Only,
15894,2010-08-03,Interior Alteration Only,
15895,2010-08-04,Interior Alteration Only,
15896,2010-08-05,Interior Alteration Only,
15897,2010-08-06,Interior Alteration Only,
15898,2010-08-07,Interior Alteration Only,
15899,2010-08-10,Interior Alteration Only,
15900,2010-08-11,Interior Alteration Only,
15901,2010-08-12,Interior Alteration Only,
15902,2010-08-13,Interior Alteration Only,
15903,2010-08-16,Interior Alteration Only,
15904,2010-08-17,Interior Alteration Only,
15905,2010-08-18,Interior Alteration Only,
15906,2010-08-19,Interior Alteration Only,
15907,2010-08-20,Interior Alteration Only,
15908,2010-08-23,Interior Alteration Only,
15909,2010-08-24,Interior Alteration Only,
15910,2010-08-25,Interior Alteration Only,
15911,2010-08-26,Interior Alteration Only,
15912,2010-08-27,Interior Alteration Only,
15913,2010-08-30,Interior Alteration Only,
15914,2010-08-31,Interior Alteration Only,
15915,2010-09-01,Interior Alteration Only,
15916,2010-09-02,Interior Alteration Only,
15917,2010-09-03,Interior Alteration Only,
15918,2010-09-07,Interior Alteration Only,
15919,2010-09-08,Interior Alteration Only,
15920,2010-09-09,Interior Alteration Only,
15921,2010-09-10,Interior Alteration Only,
15922,2010-09-13,Interior Alteration Only,
15923,2010-09-14,Interior Alteration Only,
15924,2010-09-15,Interior Alteration Only,
15925,2010-09-16,Interior Alteration Only,
15926,2010-09-17,Interior Alteration Only,
15927,2010-09-20,Interior Alteration Only,
15928,2010-09-21,Interior Alteration Only,
15929,2010-09-22,Interior Alteration Only,
15930,2010-09-23,Interior Alteration Only,
15931,2010-09-24,Interior Alteration Only,
15932,2010-09-27,Interior Alteration Only,
15933,2010-09-28,Interior Alteration Only,
15934,2010-09-29,Interior Alteration Only,
15935,2010-09-30,Interior Alteration Only,
15936,2010-10-01,Interior Alteration Only,
15937,2010-10-04,Interior Alteration Only,
15938,2010-10-05,Interior Alteration Only,
15939,2010-10-06,Interior Alteration Only,
15940,2010-10-07,Interior Alteration Only,
15941,2010-10-08,Interior Alteration Only,
15942,2010-10-11,Interior Alteration Only,
15943,2010-10-12,Interior Alteration Only,
15944,2010-10-13,Interior Alteration Only,
15945,2010-10-14,Interior Alteration Only,
15946,2010-10-15,Interior Alteration Only,
15947,2010-10-18,Interior Alteration Only,
15948,2010-10-19,Interior Alteration Only,
15949,2010-10-20,Interior Alteration Only,
15950,2010-10-21,Interior Alteration Only,
15951,2010-10-22,Interior Alteration Only,
15952,2010-10-25,Interior Alteration Only,
15953,2010-10-26,Interior Alteration Only,
15954,2010-10-27,Interior Alteration Only,
15955,2010-10-28,Interior Alteration Only,
15956,2010-10-29,Interior Alteration Only,
15957,2010-11-02,Interior Alteration Only,
15958,2010-11-03,Interior Alteration Only,
15959,2010-11-04,Interior Alteration Only,
15960,2010-11-05,Interior Alteration Only,
15961,2010-11-08,Interior Alteration Only,
15962,2010-11-09,Interior Alteration Only,
15963,2010-11-10,Interior Alteration Only,
15964,2010-11-12,Interior Alteration Only,
15965,2010-11-15,Interior Alteration Only,
15966,2010-11-16,Interior Alteration Only,
15967,2010-11-17,Interior Alteration Only,
15968,2010-11-18,Interior Alteration Only,
15969,2010-11-19,Interior Alteration Only,
15970,2010-11-22,Interior Alteration Only,
15971,2010-11-23,Interior Alteration Only,
15972,2010-11-24,Interior Alteration Only,
15973,2010-11-30,Interior Alteration Only,
15974,2010-12-01,Interior Alteration Only,
15975,2010-12-02,Interior Alteration Only,
15976,2010-12-03,Interior Alteration Only,
15977,2010-12-06,Interior Alteration Only,
15978,2010-12-07,Interior Alteration Only,
15979,2010-12-08,Interior Alteration Only,
15980,2010-12-09,Interior Alteration Only,
15981,2010-12-10,Interior Alteration Only,
15982,2010-12-13,Interior Alteration Only,
15983,2010-12-14,Interior Alteration Only,
15984,2010-12-15,Interior Alteration Only,
15985,2010-12-16,Interior Alteration Only,
15986,2010-12-17,Interior Alteration Only,
15987,2010-12-20,Interior Alteration Only,
15988,2010-12-21,Interior Alteration Only,
15989,2010-12-22,Interior Alteration Only,
15990,2010-12-23,Interior Alteration Only,
15991,2010-12-27,Interior Alteration Only,
15992,2010-12-28,Interior Alteration Only,
15993,2010-12-29,Interior Alteration Only,
15994,2011-01-03,Interior Alteration Only,
15995,2011-01-04,Interior Alteration Only,
15996,2011-01-05,Interior Alteration Only,
15997,2011-01-06,Interior Alteration Only,
15998,2011-01-07,Interior Alteration Only,
15999,2011-01-11,Interior Alteration Only,
16000,2011-01-12,Interior Alteration Only,
16001,2011-01-13,Interior Alteration Only,
16002,2011-01-14,Interior Alteration Only,
16003,2011-01-18,Interior Alteration Only,
16004,2011-01-19,Interior Alteration Only,
16005,2011-01-20,Interior Alteration Only,
16006,2011-01-21,Interior Alteration Only,
16007,2011-01-24,Interior Alteration Only,
16008,2011-01-25,Interior Alteration Only,
16009,2011-01-26,Interior Alteration Only,
16010,2011-01-27,Interior Alteration Only,
16011,2011-01-28,Interior Alteration Only,
16012,2011-01-31,Interior Alteration Only,
16013,2011-02-01,Interior Alteration Only,
16014,2011-02-02,Interior Alteration Only,
16015,2011-02-03,Interior Alteration Only,
16016,2011-02-04,Interior Alteration Only,
16017,2011-02-08,Interior Alteration Only,
16018,2011-02-09,Interior Alteration Only,
16019,2011-02-10,Interior Alteration Only,
16020,2011-02-11,Interior Alteration Only,
16021,2011-02-14,Interior Alteration Only,
16022,2011-02-15,Interior Alteration Only,
16023,2011-02-16,Interior Alteration Only,
16024,2011-02-17,Interior Alteration Only,
16025,2011-02-18,Interior Alteration Only,
16026,2011-02-22,Interior Alteration Only,
16027,2011-02-23,Interior Alteration Only,
16028,2011-02-24,Interior Alteration Only,
16029,2011-02-25,Interior Alteration Only,
16030,2011-03-01,Interior Alteration Only,
16031,2011-03-02,Interior Alteration Only,
16032,2011-03-03,Interior Alteration Only,
16033,2011-03-04,Interior Alteration Only,
16034,2011-03-07,Interior Alteration Only,
16035,2011-03-08,Interior Alteration Only,
16036,2011-03-09,Interior Alteration Only,
16037,2011-03-10,Interior Alteration Only,
16038,2011-03-11,Interior Alteration Only,
16039,2011-03-14,Interior Alteration Only,
16040,2011-03-15,Interior Alteration Only,
16041,2011-03-16,Interior Alteration Only,
16042,2011-03-17,Interior Alteration Only,
16043,2011-03-18,Interior Alteration Only,
16044,2011-03-21,Interior Alteration Only,
16045,2011-03-22,Interior Alteration Only,
16046,2011-03-23,Interior Alteration Only,
16047,2011-03-24,Interior Alteration Only,
16048,2011-03-25,Interior Alteration Only,
16049,2011-03-28,Interior Alteration Only,
16050,2011-03-29,Interior Alteration Only,
16051,2011-03-30,Interior Alteration Only,
16052,2011-03-31,Interior Alteration Only,
16053,2011-04-01,Interior Alteration Only,
16054,2011-04-04,Interior Alteration Only,
16055,2011-04-05,Interior Alteration Only,
16056,2011-04-06,Interior Alteration Only,
16057,2011-04-07,Interior Alteration Only,
16058,2011-04-08,Interior Alteration Only,
16059,2011-04-11,Interior Alteration Only,
16060,2011-04-12,Interior Alteration Only,
16061,2011-04-13,Interior Alteration Only,
16062,2011-04-14,Interior Alteration Only,
16063,2011-04-15,Interior Alteration Only,
16064,2011-04-19,Interior Alteration Only,
16065,2011-04-20,Interior Alteration Only,
16066,2011-04-21,Interior Alteration Only,
16067,2011-04-22,Interior Alteration Only,
16068,2011-04-25,Interior Alteration Only,
16069,2011-04-26,Interior Alteration Only,
16070,2011-04-27,Interior Alteration Only,
16071,2011-04-28,Interior Alteration Only,
16072,2011-04-29,Interior Alteration Only,
16073,2011-05-02,Interior Alteration Only,
16074,2011-05-03,Interior Alteration Only,
16075,2011-05-04,Interior Alteration Only,
16076,2011-05-05,Interior Alteration Only,
16077,2011-05-06,Interior Alteration Only,
16078,2011-05-10,Interior Alteration Only,
16079,2011-05-11,Interior Alteration Only,
16080,2011-05-12,Interior Alteration Only,
16081,2011-05-13,Interior Alteration Only,
16082,2011-05-17,Interior Alteration Only,
16083,2011-05-18,Interior Alteration Only,
16084,2011-05-19,Interior Alteration Only,
16085,2011-05-20,Interior Alteration Only,
16086,2011-05-23,Interior Alteration Only,
16087,2011-05-24,Interior Alteration Only,
16088,2011-05-25,Interior Alteration Only,
16089,2011-05-26,Interior Alteration Only,
16090,2011-05-27,Interior Alteration Only,
16091,2011-05-31,Interior Alteration Only,
16092,2011-06-01,Interior Alteration Only,
16093,2011-06-02,Interior Alteration Only,
16094,2011-06-03,Interior Alteration Only,
16095,2011-06-06,Interior Alteration Only,
16096,2011-06-07,Interior Alteration Only,
16097,2011-06-08,Interior Alteration Only,
16098,2011-06-09,Interior Alteration Only,
16099,2011-06-10,Interior Alteration Only,
16100,2011-06-14,Interior Alteration Only,
16101,2011-06-15,Interior Alteration Only,
16102,2011-06-16,Interior Alteration Only,
16103,2011-06-17,Interior Alteration Only,
16104,2011-06-20,Interior Alteration Only,
16105,2011-06-21,Interior Alteration Only,
16106,2011-06-22,Interior Alteration Only,
16107,2011-06-23,Interior Alteration Only,
16108,2011-06-24,Interior Alteration Only,
16109,2011-06-27,Interior Alteration Only,
16110,2011-06-28,Interior Alteration Only,
16111,2011-06-29,Interior Alteration Only,
16112,2011-06-30,Interior Alteration Only,
16113,2011-07-01,Interior Alteration Only,
16114,2011-07-05,Interior Alteration Only,76.26575342465753
16115,2011-07-06,Interior Alteration Only,76.26575342465753
16116,2011-07-07,Interior Alteration Only,73.64383561643835
16117,2011-07-08,Interior Alteration Only,73.64383561643835
16118,2011-07-11,Interior Alteration Only,73.64383561643835
16119,2011-07-12,Interior Alteration Only,73.64383561643835
16120,2011-07-13,Interior Alteration Only,73.64383561643835
16121,2011-07-14,Interior Alteration Only,73.64383561643835
16122,2011-07-15,Interior Alteration Only,73.64383561643835
16123,2011-07-18,Interior Alteration Only,73.64383561643835
16124,2011-07-19,Interior Alteration Only,73.64383561643835
16125,2011-07-20,Interior Alteration Only,73.64383561643835
16126,2011-07-21,Interior Alteration Only,73.64383561643835
16127,2011-07-22,Interior Alteration Only,73.64383561643835
16128,2011-07-25,Interior Alteration Only,73.64383561643835
16129,2011-07-26,Interior Alteration Only,74.94520547945206
16130,2011-07-27,Interior Alteration Only,74.94520547945206
16131,2011-07-28,Interior Alteration Only,74.94520547945206
16132,2011-07-29,Interior Alteration Only,74.94520547945206
16133,2011-08-01,Interior Alteration Only,74.94520547945206
16134,2011-08-02,Interior Alteration Only,74.94520547945206
16135,2011-08-03,Interior Alteration Only,74.94520547945206
16136,2011-08-04,Interior Alteration Only,74.94520547945206
16137,2011-08-05,Interior Alteration Only,74.94520547945206
16138,2011-08-08,Interior Alteration Only,72.23287671232876
16139,2011-08-09,Interior Alteration Only,72.23287671232876
16140,2011-08-10,Interior Alteration Only,74.5095890410959
16141,2011-08-11,Interior Alteration Only,74.5095890410959
16142,2011-08-12,Interior Alteration Only,74.5095890410959
16143,2011-08-15,Interior Alteration Only,74.5095890410959
16144,2011-08-16,Interior Alteration Only,74.5095890410959
16145,2011-08-17,Interior Alteration Only,74.5095890410959
16146,2011-08-18,Interior Alteration Only,74.5095890410959
16147,2011-08-19,Interior Alteration Only,75.11232876712329
16148,2011-08-22,Interior Alteration Only,75.11232876712329
16149,2011-08-23,Interior Alteration Only,75.11232876712329
16150,2011-08-24,Interior Alteration Only,75.11232876712329
16151,2011-08-25,Interior Alteration Only,71.13972602739726
16152,2011-08-26,Interior Alteration Only,71.13972602739726
16153,2011-08-30,Interior Alteration Only,71.13972602739726
16154,2011-08-31,Interior Alteration Only,71.44931506849315
16155,2011-09-01,Interior Alteration Only,71.44931506849315
16156,2011-09-02,Interior Alteration Only,71.44931506849315
16157,2011-09-06,Interior Alteration Only,70.54520547945205
16158,2011-09-07,Interior Alteration Only,70.54520547945205
16159,2011-09-08,Interior Alteration Only,70.54520547945205
16160,2011-09-09,Interior Alteration Only,70.54520547945205
16161,2011-09-12,Interior Alteration Only,70.54520547945205
16162,2011-09-13,Interior Alteration Only,70.54520547945205
16163,2011-09-14,Interior Alteration Only,70.54520547945205
16164,2011-09-15,Interior Alteration Only,69.72328767123288
16165,2011-09-16,Interior Alteration Only,69.72328767123288
16166,2011-09-19,Interior Alteration Only,69.72328767123288
16167,2011-09-20,Interior Alteration Only,69.72328767123288
16168,2011-09-21,Interior Alteration Only,68.33150684931506
16169,2011-09-22,Interior Alteration Only,68.33150684931506
16170,2011-09-23,Interior Alteration Only,67.35890410958905
16171,2011-09-26,Interior Alteration Only,67.35890410958905
16172,2011-09-27,Interior Alteration Only,66.20821917808219
16173,2011-09-28,Interior Alteration Only,66.20821917808219
16174,2011-09-29,Interior Alteration Only,66.20821917808219
16175,2011-09-30,Interior Alteration Only,66.20821917808219
16176,2011-10-03,Interior Alteration Only,66.20821917808219
16177,2011-10-04,Interior Alteration Only,66.20821917808219
16178,2011-10-05,Interior Alteration Only,66.20821917808219
16179,2011-10-06,Interior Alteration Only,66.20821917808219
16180,2011-10-07,Interior Alteration Only,66.20821917808219
16181,2011-10-10,Interior Alteration Only,66.20821917808219
16182,2011-10-11,Interior Alteration Only,66.20821917808219
16183,2011-10-12,Interior Alteration Only,66.20821917808219
16184,2011-10-13,Interior Alteration Only,65.72328767123288
16185,2011-10-14,Interior Alteration Only,65.72328767123288
16186,2011-10-18,Interior Alteration Only,65.72328767123288
16187,2011-10-19,Interior Alteration Only,65.72328767123288
16188,2011-10-20,Interior Alteration Only,65.72328767123288
16189,2011-10-21,Interior Alteration Only,65.72328767123288
16190,2011-10-24,Interior Alteration Only,65.72328767123288
16191,2011-10-25,Interior Alteration Only,65.72328767123288
16192,2011-10-26,Interior Alteration Only,65.72328767123288
16193,2011-10-27,Interior Alteration Only,65.72328767123288
16194,2011-10-28,Interior Alteration Only,65.72328767123288
16195,2011-10-31,Interior Alteration Only,65.72328767123288
16196,2011-11-01,Interior Alteration Only,65.72328767123288
16197,2011-11-02,Interior Alteration Only,65.72328767123288
16198,2011-11-03,Interior Alteration Only,65.72328767123288
16199,2011-11-04,Interior Alteration Only,63.93150684931507
16200,2011-11-07,Interior Alteration Only,63.38356164383562
16201,2011-11-08,Interior Alteration Only,63.38356164383562
16202,2011-11-09,Interior Alteration Only,63.38356164383562
16203,2011-11-10,Interior Alteration Only,63.38356164383562
16204,2011-11-14,Interior Alteration Only,63.38356164383562
16205,2011-11-15,Interior Alteration Only,63.38356164383562
16206,2011-11-16,Interior Alteration Only,63.38356164383562
16207,2011-11-17,Interior Alteration Only,63.38356164383562
16208,2011-11-18,Interior Alteration Only,63.38356164383562
16209,2011-11-21,Interior Alteration Only,63.38356164383562
16210,2011-11-22,Interior Alteration Only,63.38356164383562
16211,2011-11-23,Interior Alteration Only,63.38356164383562
16212,2011-11-28,Interior Alteration Only,63.38356164383562
16213,2011-11-29,Interior Alteration Only,63.38356164383562
16214,2011-11-30,Interior Alteration Only,63.38356164383562
16215,2011-12-01,Interior Alteration Only,63.38356164383562
16216,2011-12-02,Interior Alteration Only,63.38356164383562
16217,2011-12-05,Interior Alteration Only,60.72054794520548
16218,2011-12-06,Interior Alteration Only,60.72054794520548
16219,2011-12-07,Interior Alteration Only,60.72054794520548
16220,2011-12-08,Interior Alteration Only,60.72054794520548
16221,2011-12-09,Interior Alteration Only,60.72054794520548
16222,2011-12-12,Interior Alteration Only,58.93424657534246
16223,2011-12-13,Interior Alteration Only,58.93424657534246
16224,2011-12-14,Interior Alteration Only,58.93424657534246
16225,2011-12-15,Interior Alteration Only,58.93424657534246
16226,2011-12-16,Interior Alteration Only,58.38630136986301
16227,2011-12-20,Interior Alteration Only,58.38630136986301
16228,2011-12-21,Interior Alteration Only,58.06849315068493
16229,2011-12-22,Interior Alteration Only,58.06849315068493
16230,2011-12-23,Interior Alteration Only,58.06849315068493
16231,2011-12-27,Interior Alteration Only,58.06849315068493
16232,2011-12-28,Interior Alteration Only,58.06849315068493
16233,2011-12-30,Interior Alteration Only,58.06849315068493
16234,2012-01-03,Interior Alteration Only,58.06849315068493
16235,2012-01-04,Interior Alteration Only,58.06849315068493
16236,2012-01-05,Interior Alteration Only,58.06849315068493
16237,2012-01-06,Interior Alteration Only,56.33424657534247
16238,2012-01-09,Interior Alteration Only,56.33424657534247
16239,2012-01-10,Interior Alteration Only,56.33424657534247
16240,2012-01-11,Interior Alteration Only,55.37534246575343
16241,2012-01-12,Interior Alteration Only,54.87671232876713
16242,2012-01-13,Interior Alteration Only,54.87671232876713
16243,2012-01-17,Interior Alteration Only,54.87671232876713
16244,2012-01-18,Interior Alteration Only,54.87671232876713
16245,2012-01-19,Interior Alteration Only,54.87671232876713
16246,2012-01-20,Interior Alteration Only,54.87671232876713
16247,2012-01-23,Interior Alteration Only,54.14520547945205
16248,2012-01-24,Interior Alteration Only,54.14520547945205
16249,2012-01-25,Interior Alteration Only,52.83013698630137
16250,2012-01-26,Interior Alteration Only,52.83013698630137
16251,2012-01-27,Interior Alteration Only,52.83013698630137
16252,2012-01-30,Interior Alteration Only,52.83013698630137
16253,2012-01-31,Interior Alteration Only,53.93972602739726
16254,2012-02-01,Interior Alteration Only,53.93972602739726
16255,2012-02-02,Interior Alteration Only,53.93972602739726
16256,2012-02-03,Interior Alteration Only,53.93972602739726
16257,2012-02-06,Interior Alteration Only,53.93972602739726
16258,2012-02-07,Interior Alteration Only,53.93972602739726
16259,2012-02-08,Interior Alteration Only,50.43287671232877
16260,2012-02-09,Interior Alteration Only,47.57260273972603
16261,2012-02-10,Interior Alteration Only,47.57260273972603
16262,2012-02-13,Interior Alteration Only,46.652054794520545
16263,2012-02-14,Interior Alteration Only,46.652054794520545
16264,2012-02-15,Interior Alteration Only,46.652054794520545
16265,2012-02-16,Interior Alteration Only,46.652054794520545
16266,2012-02-17,Interior Alteration Only,46.02191780821918
16267,2012-02-21,Interior Alteration Only,46.02191780821918
16268,2012-02-22,Interior Alteration Only,46.02191780821918
16269,2012-02-23,Interior Alteration Only,46.02191780821918
16270,2012-02-24,Interior Alteration Only,46.02191780821918
16271,2012-02-27,Interior Alteration Only,45.06301369863014
16272,2012-02-28,Interior Alteration Only,43.821917808219176
16273,2012-02-29,Interior Alteration Only,43.821917808219176
16274,2012-03-01,Interior Alteration Only,43.821917808219176
16275,2012-03-02,Interior Alteration Only,43.821917808219176
16276,2012-03-05,Interior Alteration Only,42.95616438356164
16277,2012-03-06,Interior Alteration Only,42.95616438356164
16278,2012-03-07,Interior Alteration Only,42.95616438356164
16279,2012-03-08,Interior Alteration Only,42.95616438356164
16280,2012-03-09,Interior Alteration Only,42.95616438356164
16281,2012-03-12,Interior Alteration Only,42.298630136986304
16282,2012-03-13,Interior Alteration Only,42.298630136986304
16283,2012-03-14,Interior Alteration Only,42.298630136986304
16284,2012-03-15,Interior Alteration Only,42.298630136986304
16285,2012-03-16,Interior Alteration Only,42.298630136986304
16286,2012-03-19,Interior Alteration Only,41.986301369863014
16287,2012-03-20,Interior Alteration Only,41.986301369863014
16288,2012-03-21,Interior Alteration Only,41.986301369863014
16289,2012-03-22,Interior Alteration Only,41.986301369863014
16290,2012-03-23,Interior Alteration Only,41.986301369863014
16291,2012-03-26,Interior Alteration Only,40.25205479452055
16292,2012-03-27,Interior Alteration Only,40.25205479452055
16293,2012-03-28,Interior Alteration Only,40.25205479452055
16294,2012-03-29,Interior Alteration Only,40.25205479452055
16295,2012-03-30,Interior Alteration Only,40.25205479452055
16296,2012-04-03,Interior Alteration Only,38.07945205479452
16297,2012-04-04,Interior Alteration Only,38.07945205479452
16298,2012-04-05,Interior Alteration Only,38.07945205479452
16299,2012-04-06,Interior Alteration Only,38.07945205479452
16300,2012-04-09,Interior Alteration Only,38.07945205479452
16301,2012-04-10,Interior Alteration Only,38.07945205479452
16302,2012-04-11,Interior Alteration Only,38.07945205479452
16303,2012-04-12,Interior Alteration Only,38.07945205479452
16304,2012-04-13,Interior Alteration Only,38.07945205479452
16305,2012-04-16,Interior Alteration Only,38.07945205479452
16306,2012-04-17,Interior Alteration Only,38.07945205479452
16307,2012-04-18,Interior Alteration Only,38.07945205479452
16308,2012-04-19,Interior Alteration Only,38.07945205479452
16309,2012-04-20,Interior Alteration Only,38.07945205479452
16310,2012-04-23,Interior Alteration Only,38.07945205479452
16311,2012-04-24,Interior Alteration Only,38.07945205479452
16312,2012-04-25,Interior Alteration Only,38.07945205479452
16313,2012-04-26,Interior Alteration Only,38.07945205479452
16314,2012-04-27,Interior Alteration Only,38.07945205479452
16315,2012-04-30,Interior Alteration Only,38.07945205479452
16316,2012-05-01,Interior Alteration Only,38.07945205479452
16317,2012-05-02,Interior Alteration Only,38.07945205479452
16318,2012-05-03,Interior Alteration Only,38.07945205479452
16319,2012-05-04,Interior Alteration Only,38.45205479452055
16320,2012-05-08,Interior Alteration Only,38.45205479452055
16321,2012-05-09,Interior Alteration Only,37.942465753424656
16322,2012-05-10,Interior Alteration Only,37.942465753424656
16323,2012-05-11,Interior Alteration Only,37.942465753424656
16324,2012-05-15,Interior Alteration Only,37.942465753424656
16325,2012-05-16,Interior Alteration Only,37.942465753424656
16326,2012-05-17,Interior Alteration Only,37.942465753424656
16327,2012-05-18,Interior Alteration Only,37.15890410958904
16328,2012-05-21,Interior Alteration Only,37.15890410958904
16329,2012-05-22,Interior Alteration Only,37.15890410958904
16330,2012-05-23,Interior Alteration Only,37.15890410958904
16331,2012-05-24,Interior Alteration Only,37.15890410958904
16332,2012-05-25,Interior Alteration Only,37.15890410958904
16333,2012-05-29,Interior Alteration Only,34.95342465753425
16334,2012-05-30,Interior Alteration Only,34.95342465753425
16335,2012-05-31,Interior Alteration Only,34.95342465753425
16336,2012-06-01,Interior Alteration Only,34.95342465753425
16337,2012-06-04,Interior Alteration Only,34.63835616438356
16338,2012-06-05,Interior Alteration Only,33.33972602739726
16339,2012-06-06,Interior Alteration Only,33.33972602739726
16340,2012-06-07,Interior Alteration Only,30.336986301369862
16341,2012-06-08,Interior Alteration Only,30.336986301369862
16342,2012-06-11,Interior Alteration Only,30.336986301369862
16343,2012-06-12,Interior Alteration Only,29.958904109589042
16344,2012-06-13,Interior Alteration Only,29.958904109589042
16345,2012-06-14,Interior Alteration Only,29.958904109589042
16346,2012-06-15,Interior Alteration Only,29.958904109589042
16347,2012-06-18,Interior Alteration Only,29.958904109589042
16348,2012-06-19,Interior Alteration Only,29.958904109589042
16349,2012-06-20,Interior Alteration Only,29.958904109589042
16350,2012-06-21,Interior Alteration Only,29.958904109589042
16351,2012-06-22,Interior Alteration Only,29.958904109589042
16352,2012-06-25,Interior Alteration Only,29.958904109589042
16353,2012-06-26,Interior Alteration Only,29.958904109589042
16354,2012-06-27,Interior Alteration Only,29.958904109589042
16355,2012-06-28,Interior Alteration Only,29.958904109589042
16356,2012-06-29,Interior Alteration Only,31.383561643835616
16357,2012-07-02,Interior Alteration Only,31.383561643835616
16358,2012-07-03,Interior Alteration Only,31.745205479452054
16359,2012-07-05,Interior Alteration Only,31.745205479452054
16360,2012-07-06,Interior Alteration Only,31.745205479452054
16361,2012-07-09,Interior Alteration Only,31.745205479452054
16362,2012-07-10,Interior Alteration Only,31.745205479452054
16363,2012-07-11,Interior Alteration Only,30.89041095890411
16364,2012-07-12,Interior Alteration Only,28.21917808219178
16365,2012-07-13,Interior Alteration Only,28.21917808219178
16366,2012-07-17,Interior Alteration Only,28.21917808219178
16367,2012-07-18,Interior Alteration Only,28.21917808219178
16368,2012-07-19,Interior Alteration Only,25.194520547945206
16369,2012-07-20,Interior Alteration Only,25.194520547945206
16370,2012-07-23,Interior Alteration Only,25.194520547945206
16371,2012-07-24,Interior Alteration Only,25.194520547945206
16372,2012-07-25,Interior Alteration Only,25.194520547945206
16373,2012-07-26,Interior Alteration Only,25.194520547945206
16374,2012-07-27,Interior Alteration Only,25.194520547945206
16375,2012-07-30,Interior Alteration Only,25.194520547945206
16376,2012-07-31,Interior Alteration Only,25.194520547945206
16377,2012-08-01,Interior Alteration Only,25.194520547945206
16378,2012-08-02,Interior Alteration Only,25.194520547945206
16379,2012-08-03,Interior Alteration Only,25.194520547945206
16380,2012-08-07,Interior Alteration Only,25.194520547945206
16381,2012-08-08,Interior Alteration Only,25.194520547945206
16382,2012-08-09,Interior Alteration Only,25.194520547945206
16383,2012-08-10,Interior Alteration Only,25.194520547945206
16384,2012-08-13,Interior Alteration Only,23.753424657534246
16385,2012-08-14,Interior Alteration Only,23.753424657534246
16386,2012-08-15,Interior Alteration Only,23.753424657534246
16387,2012-08-16,Interior Alteration Only,23.753424657534246
16388,2012-08-17,Interior Alteration Only,20.26027397260274
16389,2012-08-20,Interior Alteration Only,20.26027397260274
16390,2012-08-21,Interior Alteration Only,20.26027397260274
16391,2012-08-22,Interior Alteration Only,20.26027397260274
16392,2012-08-23,Interior Alteration Only,20.26027397260274
16393,2012-08-24,Interior Alteration Only,20.26027397260274
16394,2012-08-27,Interior Alteration Only,20.26027397260274
16395,2012-08-28,Interior Alteration Only,19.71232876712329
16396,2012-08-29,Interior Alteration Only,19.71232876712329
16397,2012-08-30,Interior Alteration Only,19.71232876712329
16398,2012-08-31,Interior Alteration Only,19.71232876712329
16399,2012-09-04,Interior Alteration Only,19.71232876712329
16400,2012-09-05,Interior Alteration Only,16.887671232876713
16401,2012-09-06,Interior Alteration Only,16.339726027397262
16402,2012-09-07,Interior Alteration Only,16.339726027397262
16403,2012-09-10,Interior Alteration Only,16.339726027397262
16404,2012-09-11,Interior Alteration Only,18.931506849315067
16405,2012-09-12,Interior Alteration Only,18.931506849315067
16406,2012-09-13,Interior Alteration Only,18.432876712328767
16407,2012-09-14,Interior Alteration Only,18.432876712328767
