date,type,value
2020-03-28,Industrial,1836.688524590164
2020-03-29,Industrial,1836.688524590164
2020-03-30,Industrial,1836.688524590164
2020-03-31,Industrial,1836.688524590164
2020-04-01,Industrial,1836.688524590164
2020-04-02,Industrial,1836.688524590164
2020-04-03,Industrial,1836.688524590164
2020-04-04,Industrial,1836.688524590164
2020-04-05,Industrial,1836.688524590164
2020-04-06,Industrial,1836.688524590164
2020-04-07,Industrial,1836.688524590164
2020-04-08,Industrial,1836.688524590164
2020-04-09,Industrial,1836.688524590164
2020-04-10,Industrial,1836.688524590164
2020-04-11,Industrial,1836.688524590164
2020-04-12,Industrial,1836.688524590164
2020-04-13,Industrial,1836.688524590164
2020-04-14,Industrial,1836.688524590164
2020-04-15,Industrial,1836.688524590164
2020-04-16,Industrial,1836.688524590164
2020-04-17,Industrial,1836.688524590164
2020-04-18,Industrial,1836.688524590164
2020-04-19,Industrial,1836.688524590164
2020-04-20,Industrial,1836.688524590164
2020-04-21,Industrial,1836.688524590164
2020-04-22,Industrial,1836.688524590164
2020-04-23,Industrial,1836.688524590164
2020-04-24,Industrial,1836.688524590164
2020-04-25,Industrial,1836.688524590164
2020-04-26,Industrial,1835.0655737704917
2020-04-27,Industrial,1835.0655737704917
2020-04-28,Industrial,1835.0655737704917
2020-04-29,Industrial,1835.0655737704917
2020-04-30,Industrial,1835.0655737704917
2020-05-01,Industrial,1835.0655737704917
2020-05-02,Industrial,1835.0655737704917
2020-05-03,Industrial,1835.0655737704917
2020-05-04,Industrial,1835.0655737704917
2020-05-05,Industrial,1962.6120218579235
2020-05-06,Industrial,1962.6120218579235
2020-05-07,Industrial,1962.6120218579235
2020-05-08,Industrial,1962.6120218579235
2020-05-09,Industrial,1962.6120218579235
2020-05-10,Industrial,1962.6120218579235
2020-05-11,Industrial,1962.6120218579235
2020-05-12,Industrial,1963.9234972677596
2020-05-13,Industrial,1963.9234972677596
2020-05-14,Industrial,1963.9234972677596
2020-05-15,Industrial,1963.9234972677596
2020-05-16,Industrial,1963.9234972677596
2020-05-17,Industrial,1963.9234972677596
2020-05-18,Industrial,1963.9234972677596
2020-05-19,Industrial,1963.9234972677596
2020-05-20,Industrial,1963.9234972677596
2020-05-21,Industrial,1963.9234972677596
2020-05-22,Industrial,1963.9234972677596
2020-05-23,Industrial,1963.9234972677596
2020-05-24,Industrial,1963.9234972677596
2020-05-25,Industrial,1963.9234972677596
2020-05-26,Industrial,1963.9234972677596
2020-05-27,Industrial,1963.9234972677596
2020-05-28,Industrial,1963.9234972677596
2020-05-29,Industrial,1963.9234972677596
2020-05-30,Industrial,1963.9234972677596
2020-05-31,Industrial,1963.9234972677596
2020-06-01,Industrial,1963.9234972677596
2020-06-02,Industrial,1963.9234972677596
2020-06-03,Industrial,1963.9234972677596
2020-06-04,Industrial,1963.9234972677596
2020-06-05,Industrial,1963.9234972677596
2020-06-06,Industrial,1963.9234972677596
2020-06-07,Industrial,1963.9234972677596
2020-06-08,Industrial,1963.9234972677596
2020-06-09,Industrial,1963.9234972677596
2020-06-10,Industrial,1963.9234972677596
2020-06-11,Industrial,1966.51912568306
2020-06-12,Industrial,1966.51912568306
2020-06-13,Industrial,1966.51912568306
2020-06-14,Industrial,1966.51912568306
2020-06-15,Industrial,1966.51912568306
2020-06-16,Industrial,1966.51912568306
2020-06-17,Industrial,1966.51912568306
2020-06-18,Industrial,1953.136612021858
2020-06-19,Industrial,1953.136612021858
2020-06-20,Industrial,1953.136612021858
2020-06-21,Industrial,1953.136612021858
2020-06-22,Industrial,1953.136612021858
2020-06-23,Industrial,1953.136612021858
2020-06-24,Industrial,1953.136612021858
2020-06-25,Industrial,1953.136612021858
2020-06-26,Industrial,1953.136612021858
2020-06-27,Industrial,1953.136612021858
2020-06-28,Industrial,1953.136612021858
2020-06-29,Industrial,1953.136612021858
2020-06-30,Industrial,1953.136612021858
2020-07-01,Industrial,1950.7431693989072
2020-07-02,Industrial,1950.7431693989072
2020-07-03,Industrial,1950.7431693989072
2020-07-04,Industrial,1950.7431693989072
2020-07-05,Industrial,1950.7431693989072
2020-07-06,Industrial,1950.7431693989072
2020-07-07,Industrial,1950.7431693989072
2020-07-08,Industrial,1950.7431693989072
2020-07-09,Industrial,1950.7431693989072
2020-07-10,Industrial,1950.7431693989072
2020-07-11,Industrial,1950.7431693989072
2020-07-12,Industrial,1950.7431693989072
2020-07-13,Industrial,1950.7431693989072
2020-07-14,Industrial,1950.7431693989072
2020-07-15,Industrial,1950.7431693989072
2020-07-16,Industrial,1950.7431693989072
2020-07-17,Industrial,1950.7431693989072
2020-07-18,Industrial,1950.7431693989072
2020-07-19,Industrial,1950.7431693989072
2020-07-20,Industrial,1950.7431693989072
2020-07-21,Industrial,1950.7431693989072
2020-07-22,Industrial,1950.7431693989072
2020-07-23,Industrial,1950.7431693989072
2020-07-24,Industrial,1950.7431693989072
2020-07-25,Industrial,1950.7431693989072
2020-07-26,Industrial,1950.7431693989072
2020-07-27,Industrial,1950.7431693989072
2020-07-28,Industrial,1950.7431693989072
2020-07-29,Industrial,1950.7431693989072
2020-07-30,Industrial,1950.7431693989072
2020-07-31,Industrial,1950.7431693989072
2020-08-01,Industrial,1950.7431693989072
2020-08-02,Industrial,1950.7431693989072
2020-08-03,Industrial,1950.7431693989072
2020-08-04,Industrial,1950.7431693989072
2020-08-05,Industrial,1950.7431693989072
2020-08-06,Industrial,1950.7431693989072
2020-08-07,Industrial,1950.7431693989072
2020-08-08,Industrial,1950.7431693989072
2020-08-09,Industrial,1950.7431693989072
2020-08-10,Industrial,1950.7431693989072
2020-08-11,Industrial,1950.7431693989072
2020-08-12,Industrial,1950.7431693989072
2020-08-13,Industrial,1950.7431693989072
2020-08-14,Industrial,1950.7431693989072
2020-08-15,Industrial,1950.7431693989072
2020-08-16,Industrial,1950.7431693989072
2020-08-17,Industrial,1950.7431693989072
2020-08-18,Industrial,1950.7431693989072
2020-08-19,Industrial,1950.7431693989072
2020-08-20,Industrial,1950.7431693989072
2020-08-21,Industrial,1954.6775956284152
2020-08-22,Industrial,1954.6775956284152
2020-08-23,Industrial,1954.6775956284152
2020-08-24,Industrial,1954.6775956284152
2020-08-25,Industrial,1954.6775956284152
2020-08-26,Industrial,1954.6775956284152
2020-08-27,Industrial,1954.6775956284152
2020-08-28,Industrial,1954.6775956284152
2020-08-29,Industrial,1954.6775956284152
2020-08-30,Industrial,1954.6775956284152
2020-08-31,Industrial,1954.6775956284152
2020-09-01,Industrial,1999.8060109289618
2020-09-02,Industrial,1999.8060109289618
2020-09-03,Industrial,1999.8060109289618
2020-09-04,Industrial,1999.8060109289618
2020-09-05,Industrial,1998.6092896174864
2020-09-06,Industrial,1998.6092896174864
2020-09-07,Industrial,1998.6092896174864
2020-09-08,Industrial,1998.6092896174864
2020-09-09,Industrial,1998.6092896174864
2020-09-10,Industrial,1998.6092896174864
2020-09-11,Industrial,1998.6092896174864
2020-09-12,Industrial,1998.6092896174864
2020-09-13,Industrial,1998.6092896174864
2020-09-14,Industrial,1998.6092896174864
2020-09-15,Industrial,1998.6092896174864
2020-09-16,Industrial,1998.6092896174864
2020-09-17,Industrial,1992.051912568306
2020-09-18,Industrial,1992.051912568306
2020-09-19,Industrial,1992.051912568306
2020-09-20,Industrial,1992.051912568306
2020-09-21,Industrial,1992.051912568306
2020-09-22,Industrial,1992.051912568306
2020-09-23,Industrial,1992.051912568306
2020-09-24,Industrial,1992.051912568306
2020-09-25,Industrial,1992.051912568306
2020-09-26,Industrial,1992.051912568306
2020-09-27,Industrial,1992.051912568306
2020-09-28,Industrial,1992.051912568306
2020-09-29,Industrial,1992.051912568306
2020-09-30,Industrial,1992.051912568306
2020-10-01,Industrial,1992.051912568306
2020-10-02,Industrial,1992.051912568306
2020-10-03,Industrial,1992.051912568306
2020-10-04,Industrial,1992.051912568306
2020-10-05,Industrial,1996.620218579235
2020-10-06,Industrial,1996.620218579235
2020-10-07,Industrial,1996.620218579235
2020-10-08,Industrial,1996.620218579235
2020-10-09,Industrial,1996.620218579235
2020-10-10,Industrial,1996.620218579235
2020-10-11,Industrial,1996.620218579235
2020-10-12,Industrial,1996.620218579235
2020-10-13,Industrial,1996.620218579235
2020-10-14,Industrial,1996.620218579235
2020-10-15,Industrial,1996.620218579235
2020-10-16,Industrial,2053.035519125683
2020-10-17,Industrial,2053.035519125683
2020-10-18,Industrial,2053.035519125683
2020-10-19,Industrial,2053.035519125683
2020-10-20,Industrial,2053.035519125683
2020-10-21,Industrial,2053.035519125683
2020-10-22,Industrial,2053.035519125683
2020-10-23,Industrial,2053.035519125683
2020-10-24,Industrial,2053.035519125683
2020-10-25,Industrial,2053.035519125683
2020-10-26,Industrial,2053.035519125683
2020-10-27,Industrial,2053.035519125683
2020-10-28,Industrial,2053.035519125683
2020-10-29,Industrial,2052.625683060109
2020-10-30,Industrial,2052.625683060109
2020-10-31,Industrial,2052.625683060109
2020-11-01,Industrial,2052.625683060109
2020-11-02,Industrial,2052.625683060109
2020-11-03,Industrial,2052.625683060109
2020-11-04,Industrial,2052.625683060109
2020-11-05,Industrial,2052.625683060109
2020-11-06,Industrial,2052.625683060109
2020-11-07,Industrial,2052.625683060109
2020-11-08,Industrial,2052.625683060109
2020-11-09,Industrial,2052.625683060109
2020-11-10,Industrial,2052.625683060109
2020-11-11,Industrial,2052.625683060109
2020-11-12,Industrial,2052.625683060109
2020-11-13,Industrial,2052.625683060109
2020-11-14,Industrial,2051.035519125683
2020-11-15,Industrial,2051.035519125683
2020-11-16,Industrial,2051.035519125683
2020-11-17,Industrial,2051.035519125683
2020-11-18,Industrial,2051.035519125683
2020-11-19,Industrial,2051.035519125683
2020-11-20,Industrial,2051.035519125683
2020-11-21,Industrial,2051.035519125683
2020-11-22,Industrial,2051.035519125683
2020-11-23,Industrial,2051.035519125683
2020-11-24,Industrial,2051.035519125683
2020-11-25,Industrial,2051.035519125683
2020-11-26,Industrial,2051.035519125683
2020-11-27,Industrial,2051.035519125683
2020-11-28,Industrial,2051.035519125683
2020-11-29,Industrial,2051.035519125683
2020-11-30,Industrial,2051.035519125683
2020-12-01,Industrial,2051.035519125683
2020-12-02,Industrial,2051.035519125683
2020-12-03,Industrial,2051.035519125683
2020-12-04,Industrial,2051.035519125683
2020-12-05,Industrial,2051.035519125683
2020-12-06,Industrial,2051.035519125683
2020-12-07,Industrial,2051.035519125683
2020-12-08,Industrial,2051.035519125683
2020-12-09,Industrial,2051.035519125683
2020-12-10,Industrial,2049.4863387978144
2020-12-11,Industrial,2049.4863387978144
2020-12-12,Industrial,2049.4863387978144
2020-12-13,Industrial,2049.4863387978144
2020-12-14,Industrial,2049.4863387978144
2020-12-15,Industrial,2049.4863387978144
2020-12-16,Industrial,2049.4863387978144
2020-12-17,Industrial,2049.4863387978144
2020-12-18,Industrial,2049.4863387978144
2020-12-19,Industrial,2049.4863387978144
2020-12-20,Industrial,2049.4863387978144
2020-12-21,Industrial,2049.4863387978144
2020-12-22,Industrial,2049.4863387978144
2020-12-23,Industrial,2049.4863387978144
2020-12-24,Industrial,2049.4863387978144
2020-12-25,Industrial,2049.4863387978144
2020-12-26,Industrial,2049.4863387978144
2020-12-27,Industrial,2049.4863387978144
2020-12-28,Industrial,2049.4863387978144
2020-12-29,Industrial,2049.4863387978144
2020-12-30,Industrial,2049.4863387978144
2020-12-31,Industrial,2049.4863387978144
2021-01-01,Industrial,2049.4863387978144
2021-01-02,Industrial,2049.4863387978144
2021-01-03,Industrial,2049.4863387978144
2021-01-04,Industrial,2056.590163934426
2021-01-05,Industrial,2056.590163934426
2021-01-06,Industrial,2056.590163934426
2021-01-07,Industrial,2056.590163934426
2021-01-08,Industrial,2056.590163934426
2021-01-09,Industrial,2056.590163934426
2021-01-10,Industrial,2056.590163934426
2021-01-11,Industrial,2056.590163934426
2021-01-12,Industrial,2056.590163934426
2021-01-13,Industrial,2056.590163934426
2021-01-14,Industrial,2056.590163934426
2021-01-15,Industrial,2056.590163934426
2021-01-16,Industrial,2056.590163934426
2021-01-17,Industrial,2056.590163934426
2021-01-18,Industrial,2056.590163934426
2021-01-19,Industrial,2056.590163934426
2021-01-20,Industrial,2056.590163934426
2021-01-21,Industrial,2056.590163934426
2021-01-22,Industrial,2056.590163934426
2021-01-23,Industrial,2056.590163934426
2021-01-24,Industrial,2056.590163934426
2021-01-25,Industrial,2056.590163934426
2021-01-26,Industrial,2056.590163934426
2021-01-27,Industrial,2056.590163934426
2021-01-28,Industrial,2056.590163934426
2021-01-29,Industrial,2056.590163934426
2021-01-30,Industrial,2056.590163934426
2021-01-31,Industrial,2056.590163934426
2021-02-01,Industrial,2056.590163934426
2021-02-02,Industrial,2056.590163934426
2021-02-03,Industrial,2056.590163934426
2021-02-04,Industrial,2056.590163934426
2021-02-05,Industrial,2056.590163934426
2021-02-06,Industrial,2056.590163934426
2021-02-07,Industrial,2056.590163934426
2021-02-08,Industrial,2056.590163934426
2021-02-09,Industrial,2056.590163934426
2021-02-10,Industrial,2066.3879781420765
2021-02-11,Industrial,2066.3879781420765
2021-02-12,Industrial,2066.3879781420765
2021-02-13,Industrial,2066.3879781420765
2021-02-14,Industrial,2066.3879781420765
2021-02-15,Industrial,2066.3879781420765
2021-02-16,Industrial,2066.3879781420765
2021-02-17,Industrial,2066.3879781420765
2021-02-18,Industrial,2066.3879781420765
2021-02-19,Industrial,2066.3879781420765
2021-02-20,Industrial,2066.3879781420765
2021-02-21,Industrial,2066.3879781420765
2021-02-22,Industrial,2066.3879781420765
2021-02-23,Industrial,2069.6120218579235
2021-02-24,Industrial,2069.6120218579235
2021-02-25,Industrial,2069.6120218579235
2021-02-26,Industrial,2069.6120218579235
2021-02-27,Industrial,2069.6120218579235
2021-02-28,Industrial,2062.6393442622953
2021-03-01,Industrial,2062.6393442622953
2021-03-02,Industrial,2062.6393442622953
2021-03-03,Industrial,2062.6393442622953
2021-03-04,Industrial,2062.6393442622953
2021-03-05,Industrial,2062.6393442622953
2021-03-06,Industrial,2062.6393442622953
2021-03-07,Industrial,272.8825136612022
2021-03-08,Industrial,272.8825136612022
2021-03-09,Industrial,272.8825136612022
2021-03-10,Industrial,272.8825136612022
2021-03-11,Industrial,272.8825136612022
2021-03-12,Industrial,272.8825136612022
2021-03-13,Industrial,272.8825136612022
2021-03-14,Industrial,270.91530054644807
2021-03-15,Industrial,270.91530054644807
2021-03-16,Industrial,270.91530054644807
2021-03-17,Industrial,270.91530054644807
2021-03-18,Industrial,270.91530054644807
2021-03-19,Industrial,270.91530054644807
2021-03-20,Industrial,270.91530054644807
2021-03-21,Industrial,270.91530054644807
2021-03-22,Industrial,270.91530054644807
2021-03-23,Industrial,270.91530054644807
2021-03-24,Industrial,270.91530054644807
2021-03-25,Industrial,270.91530054644807
2021-03-26,Industrial,270.91530054644807
2021-03-27,Industrial,270.91530054644807
2021-03-28,Industrial,270.91530054644807
2021-03-29,Industrial,270.91530054644807
2021-03-30,Industrial,270.91530054644807
2021-03-31,Industrial,270.91530054644807
2021-04-01,Industrial,270.91530054644807
2021-04-02,Industrial,270.91530054644807
2021-04-03,Industrial,270.91530054644807
2021-04-04,Industrial,270.91530054644807
2021-04-05,Industrial,270.91530054644807
2021-04-06,Industrial,271.90983606557376
2021-04-07,Industrial,271.90983606557376
2021-04-08,Industrial,271.90983606557376
2021-04-09,Industrial,271.90983606557376
2021-04-10,Industrial,271.90983606557376
2021-04-11,Industrial,271.90983606557376
2021-04-12,Industrial,271.90983606557376
2021-04-13,Industrial,271.90983606557376
2021-04-14,Industrial,271.90983606557376
2021-04-15,Industrial,271.90983606557376
2021-04-16,Industrial,271.90983606557376
2021-04-17,Industrial,271.90983606557376
2021-04-18,Industrial,271.90983606557376
2021-04-19,Industrial,792.0464480874317
2021-04-20,Industrial,792.0464480874317
2021-04-21,Industrial,792.0464480874317
2021-04-22,Industrial,903.74043715847
2021-04-23,Industrial,903.74043715847
2021-04-24,Industrial,903.74043715847
2021-04-25,Industrial,903.74043715847
2021-04-26,Industrial,903.74043715847
2021-04-27,Industrial,903.74043715847
2021-04-28,Industrial,903.74043715847
2021-04-29,Industrial,903.74043715847
2021-04-30,Industrial,903.74043715847
2021-05-01,Industrial,903.74043715847
2021-05-02,Industrial,903.74043715847
2021-05-03,Industrial,903.74043715847
2021-05-04,Industrial,903.74043715847
2021-05-05,Industrial,903.74043715847
2021-05-06,Industrial,776.1939890710382
2021-05-07,Industrial,776.1939890710382
2021-05-08,Industrial,776.1939890710382
2021-05-09,Industrial,776.1939890710382
2021-05-10,Industrial,776.1939890710382
2021-05-11,Industrial,776.1939890710382
2021-05-12,Industrial,776.1939890710382
2021-05-13,Industrial,774.8825136612022
2021-05-14,Industrial,774.8825136612022
2021-05-15,Industrial,774.8825136612022
2021-05-16,Industrial,774.8825136612022
2021-05-17,Industrial,774.8825136612022
2021-05-18,Industrial,774.8825136612022
2021-05-19,Industrial,774.8825136612022
2021-05-20,Industrial,774.8825136612022
2021-05-21,Industrial,774.8825136612022
2021-05-22,Industrial,774.8825136612022
2021-05-23,Industrial,774.8825136612022
2021-05-24,Industrial,774.8825136612022
2021-05-25,Industrial,774.8825136612022
2021-05-26,Industrial,774.8825136612022
2021-05-27,Industrial,774.8825136612022
2021-05-28,Industrial,774.8825136612022
2021-05-29,Industrial,774.8825136612022
2021-05-30,Industrial,774.8825136612022
2021-05-31,Industrial,774.8825136612022
2021-06-01,Industrial,774.8825136612022
2021-06-02,Industrial,774.8825136612022
2021-06-03,Industrial,774.8825136612022
2021-06-04,Industrial,774.8825136612022
2021-06-05,Industrial,774.8825136612022
2021-06-06,Industrial,774.8825136612022
2021-06-07,Industrial,774.8825136612022
2021-06-08,Industrial,774.8825136612022
2021-06-09,Industrial,774.8825136612022
2021-06-10,Industrial,774.8825136612022
2021-06-11,Industrial,774.8825136612022
2021-06-12,Industrial,772.2868852459017
2021-06-13,Industrial,772.2868852459017
2021-06-14,Industrial,772.2868852459017
2021-06-15,Industrial,957.1229508196722
2021-06-16,Industrial,957.1229508196722
2021-06-17,Industrial,957.1229508196722
2021-06-18,Industrial,957.1229508196722
2021-06-19,Industrial,957.1229508196722
2021-06-20,Industrial,957.1229508196722
2021-06-21,Industrial,957.1229508196722
2021-06-22,Industrial,957.1229508196722
2021-06-23,Industrial,957.1229508196722
2021-06-24,Industrial,957.1229508196722
2021-06-25,Industrial,957.1229508196722
2021-06-26,Industrial,957.1229508196722
2021-06-27,Industrial,957.1229508196722
2021-06-28,Industrial,957.1229508196722
2021-06-29,Industrial,957.1229508196722
2021-06-30,Industrial,972.6857923497267
2021-07-01,Industrial,972.6857923497267
2021-07-02,Industrial,972.6857923497267
2021-07-03,Industrial,972.6857923497267
2021-07-04,Industrial,972.6857923497267
2021-07-05,Industrial,972.6857923497267
2021-07-06,Industrial,972.6857923497267
2021-07-07,Industrial,972.6857923497267
2021-07-08,Industrial,972.6857923497267
2021-07-09,Industrial,972.6857923497267
2021-07-10,Industrial,972.6857923497267
2021-07-11,Industrial,972.6857923497267
2021-07-12,Industrial,972.6857923497267
2021-07-13,Industrial,972.6857923497267
2021-07-14,Industrial,972.6857923497267
2021-07-15,Industrial,972.6857923497267
2021-07-16,Industrial,972.6857923497267
2021-07-17,Industrial,972.6857923497267
2021-07-18,Industrial,972.6857923497267
2021-07-19,Industrial,972.6857923497267
2021-07-20,Industrial,972.6857923497267
2021-07-21,Industrial,976.3579234972677
2021-07-22,Industrial,976.3579234972677
2021-07-23,Industrial,976.3579234972677
2021-07-24,Industrial,976.3579234972677
2021-07-25,Industrial,976.3579234972677
2021-07-26,Industrial,976.3579234972677
2021-07-27,Industrial,976.3579234972677
2021-07-28,Industrial,976.3579234972677
2021-07-29,Industrial,976.3579234972677
2021-07-30,Industrial,976.3579234972677
2021-07-31,Industrial,976.3579234972677
2021-08-01,Industrial,976.3579234972677
2021-08-02,Industrial,976.3579234972677
2021-08-03,Industrial,976.3579234972677
2021-08-04,Industrial,976.3579234972677
2021-08-05,Industrial,976.3579234972677
2021-08-06,Industrial,980.5546448087432
2021-08-07,Industrial,980.5546448087432
2021-08-08,Industrial,980.5546448087432
2021-08-09,Industrial,980.5546448087432
2021-08-10,Industrial,980.5546448087432
2021-08-11,Industrial,980.5546448087432
2021-08-12,Industrial,980.5546448087432
2021-08-13,Industrial,980.5546448087432
2021-08-14,Industrial,980.5546448087432
2021-08-15,Industrial,980.5546448087432
2021-08-16,Industrial,980.5546448087432
2021-08-17,Industrial,980.5546448087432
2021-08-18,Industrial,980.5546448087432
2021-08-19,Industrial,980.5546448087432
2021-08-20,Industrial,980.5546448087432
2021-08-21,Industrial,980.5546448087432
2021-08-22,Industrial,967.3306010928961
2021-08-23,Industrial,967.3306010928961
2021-08-24,Industrial,967.3306010928961
2021-08-25,Industrial,967.3306010928961
2021-08-26,Industrial,967.3306010928961
2021-08-27,Industrial,967.3306010928961
2021-08-28,Industrial,967.3306010928961
2021-08-29,Industrial,967.3306010928961
2021-08-30,Industrial,967.3306010928961
2021-08-31,Industrial,967.3306010928961
2021-09-01,Industrial,967.3306010928961
2021-09-02,Industrial,922.2021857923497
2021-09-03,Industrial,922.2021857923497
2021-09-04,Industrial,922.2021857923497
2021-09-05,Industrial,922.2021857923497
2021-09-06,Industrial,922.2021857923497
2021-09-07,Industrial,922.2021857923497
2021-09-08,Industrial,978.6229508196722
2021-09-09,Industrial,978.6229508196722
2021-09-10,Industrial,978.6229508196722
2021-09-11,Industrial,978.6229508196722
2021-09-12,Industrial,978.6229508196722
2021-09-13,Industrial,978.6229508196722
2021-09-14,Industrial,978.6229508196722
2021-09-15,Industrial,978.6229508196722
2021-09-16,Industrial,978.6229508196722
2021-09-17,Industrial,978.6229508196722
2021-09-18,Industrial,978.6229508196722
2021-09-19,Industrial,978.6229508196722
2021-09-20,Industrial,978.6229508196722
2021-09-21,Industrial,978.6229508196722
2021-09-22,Industrial,978.6229508196722
2021-09-23,Industrial,978.6229508196722
2021-09-24,Industrial,978.6229508196722
2021-09-25,Industrial,978.6229508196722
2021-09-26,Industrial,978.6229508196722
2021-09-27,Industrial,978.6229508196722
2021-09-28,Industrial,978.6229508196722
2021-09-29,Industrial,978.6229508196722
2021-09-30,Industrial,1023.8306010928961
2021-10-01,Industrial,1023.8306010928961
2021-10-02,Industrial,1023.8306010928961
2021-10-03,Industrial,1023.8306010928961
2021-10-04,Industrial,1023.8306010928961
2021-10-05,Industrial,1023.8306010928961
2021-10-06,Industrial,1019.2622950819672
2021-10-07,Industrial,1019.2622950819672
2021-10-08,Industrial,1019.2622950819672
2021-10-09,Industrial,1019.2622950819672
2021-10-10,Industrial,1019.2622950819672
2021-10-11,Industrial,1019.2622950819672
2021-10-12,Industrial,1019.2622950819672
2021-10-13,Industrial,1019.2622950819672
2021-10-14,Industrial,1019.2622950819672
2021-10-15,Industrial,1019.2622950819672
2021-10-16,Industrial,1019.2622950819672
2021-10-17,Industrial,962.8469945355191
2021-10-18,Industrial,962.8469945355191
2021-10-19,Industrial,962.8469945355191
2021-10-20,Industrial,962.8469945355191
2021-10-21,Industrial,1907.204918032787
2021-10-22,Industrial,1907.204918032787
2021-10-23,Industrial,1907.204918032787
2021-10-24,Industrial,1907.204918032787
2021-10-25,Industrial,1907.204918032787
2021-10-26,Industrial,1907.204918032787
2021-10-27,Industrial,1907.204918032787
2021-10-28,Industrial,1907.204918032787
2021-10-29,Industrial,1907.204918032787
2021-10-30,Industrial,1907.204918032787
2021-10-31,Industrial,1907.204918032787
2021-11-01,Industrial,1907.204918032787
2021-11-02,Industrial,1907.204918032787
2021-11-03,Industrial,1907.204918032787
2021-11-04,Industrial,1907.204918032787
2021-11-05,Industrial,1907.204918032787
2021-11-06,Industrial,1907.204918032787
2021-11-07,Industrial,1907.204918032787
2021-11-08,Industrial,1907.204918032787
2021-11-09,Industrial,1907.204918032787
2021-11-10,Industrial,1907.204918032787
2021-11-11,Industrial,1907.204918032787
2021-11-12,Industrial,1907.204918032787
2021-11-13,Industrial,1907.204918032787
2021-11-14,Industrial,1907.204918032787
2021-11-15,Industrial,1907.204918032787
2021-11-16,Industrial,1907.204918032787
2021-11-17,Industrial,1907.204918032787
2021-11-18,Industrial,1907.204918032787
2021-11-19,Industrial,1907.204918032787
2021-11-20,Industrial,1907.204918032787
2021-11-21,Industrial,1907.204918032787
2021-11-22,Industrial,1907.204918032787
2021-11-23,Industrial,1907.204918032787
2021-11-24,Industrial,1907.204918032787
2021-11-25,Industrial,1907.204918032787
2021-11-26,Industrial,1907.204918032787
2021-11-27,Industrial,1907.204918032787
2021-11-28,Industrial,1907.204918032787
2021-11-29,Industrial,1907.204918032787
2021-11-30,Industrial,1907.204918032787
2021-12-01,Industrial,1907.204918032787
2021-12-02,Industrial,1907.204918032787
2021-12-03,Industrial,1907.204918032787
2021-12-04,Industrial,1907.204918032787
2021-12-05,Industrial,1907.204918032787
2021-12-06,Industrial,1907.204918032787
2021-12-07,Industrial,1907.204918032787
2021-12-08,Industrial,1907.204918032787
2021-12-09,Industrial,1907.204918032787
2021-12-10,Industrial,1907.204918032787
2021-12-11,Industrial,1907.204918032787
2021-12-12,Industrial,1907.204918032787
2021-12-13,Industrial,1907.204918032787
2021-12-14,Industrial,1907.204918032787
2021-12-15,Industrial,1907.204918032787
2021-12-16,Industrial,1907.204918032787
2021-12-17,Industrial,1907.204918032787
2021-12-18,Industrial,1907.204918032787
2021-12-19,Industrial,1907.204918032787
2021-12-20,Industrial,1912.9535519125684
2021-12-21,Industrial,1912.9535519125684
2021-12-22,Industrial,1912.9535519125684
2021-12-23,Industrial,1921.3688524590164
2021-12-24,Industrial,1921.3688524590164
2021-12-25,Industrial,1921.3688524590164
2021-12-26,Industrial,1921.3688524590164
2021-12-27,Industrial,1921.3688524590164
2021-12-28,Industrial,1921.3688524590164
2021-12-29,Industrial,1921.3688524590164
2021-12-30,Industrial,1921.3688524590164
2021-12-31,Industrial,1921.3688524590164
2022-01-01,Industrial,1921.3688524590164
2022-01-02,Industrial,1921.3688524590164
2022-01-03,Industrial,1921.3688524590164
2022-01-04,Industrial,1921.3688524590164
2022-01-05,Industrial,1920.1666666666667
2022-01-06,Industrial,1920.1666666666667
2022-01-07,Industrial,1920.1666666666667
2022-01-08,Industrial,1920.1666666666667
2022-01-09,Industrial,1920.1666666666667
2022-01-10,Industrial,1920.1666666666667
2022-01-11,Industrial,1920.1666666666667
2022-01-12,Industrial,1920.1666666666667
2022-01-13,Industrial,1920.1666666666667
2022-01-14,Industrial,1920.1666666666667
2022-01-15,Industrial,1920.1666666666667
2022-01-16,Industrial,1920.1666666666667
2022-01-17,Industrial,1920.1666666666667
2022-01-18,Industrial,1920.1666666666667
2022-01-19,Industrial,1920.1666666666667
2022-01-20,Industrial,1920.1666666666667
2022-01-21,Industrial,1920.1666666666667
2022-01-22,Industrial,1920.1666666666667
2022-01-23,Industrial,1920.1666666666667
2022-01-24,Industrial,1920.1666666666667
2022-01-25,Industrial,1920.1666666666667
2022-01-26,Industrial,1920.1666666666667
2022-01-27,Industrial,1920.1666666666667
2022-01-28,Industrial,1920.1666666666667
2022-01-29,Industrial,1920.1666666666667
2022-01-30,Industrial,1920.1666666666667
2022-01-31,Industrial,1920.1666666666667
2022-02-01,Industrial,1920.1666666666667
2022-02-02,Industrial,1920.1666666666667
2022-02-03,Industrial,1920.1666666666667
2022-02-04,Industrial,1920.1666666666667
2022-02-05,Industrial,1920.1666666666667
2022-02-06,Industrial,1920.1666666666667
2022-02-07,Industrial,1920.1666666666667
2022-02-08,Industrial,1920.1666666666667
2022-02-09,Industrial,1920.1666666666667
2022-02-10,Industrial,1920.1666666666667
2022-02-11,Industrial,1910.3688524590164
2022-02-12,Industrial,1910.3688524590164
2022-02-13,Industrial,1910.3688524590164
